pixel,reflectance1,reflectance2,absorption1,absorption2,side,mm
68,3.19E-06,5.08E-06,0.762116265,0.610029377,0,
69,3.06E-06,5.22E-06,0.795532936,0.626423045,0,
70,2.90E-06,5.43E-06,0.866268592,0.592304561,0,
71,2.82E-06,5.57E-06,0.855439233,0.616687499,0,
72,2.70E-06,5.80E-06,0.891742616,0.577537684,0,
73,2.60E-06,6.04E-06,0.908041029,0.541200515,0,
74,2.54E-06,6.27E-06,0.88051456,0.512127915,0,
75,2.49E-06,6.51E-06,0.843978473,0.489948068,0,
76,2.34E-06,6.65E-06,0.94823738,0.537794643,0,
77,2.32E-06,6.98E-06,0.877199696,0.459912087,0,
78,2.17E-06,7.16E-06,0.97690312,0.490328335,0,
79,2.09E-06,7.45E-06,1,0.457047324,0,
80,2.04E-06,7.74E-06,0.984683019,0.428439077,0,
81,2.00E-06,7.99E-06,0.943359466,0.434806963,0,
82,1.91E-06,8.28E-06,0.989424673,0.417965421,0,
83,1.86E-06,8.54E-06,0.980578237,0.430834526,0,
84,1.85E-06,8.93E-06,0.892481855,0.37136506,0,
85,1.75E-06,9.27E-06,0.965150075,0.350723462,0,
86,1.71E-06,9.59E-06,0.942931086,0.350291646,0,
87,1.64E-06,9.85E-06,0.983909881,0.38038723,0,
88,1.63E-06,1.03E-05,0.914435442,0.349715604,0,
89,1.56E-06,1.07E-05,0.954207452,0.308287773,0,
90,1.54E-06,1.11E-05,0.888732005,0.290270735,0,
91,1.52E-06,1.15E-05,0.851150503,0.301177604,0,
92,1.44E-06,1.18E-05,0.922582283,0.327266503,0,
93,1.47E-06,1.23E-05,0.766266053,0.277333928,0,
94,1.37E-06,1.26E-05,0.889809631,0.330423943,0,
95,1.35E-06,1.32E-05,0.843189146,0.279655016,0,
96,1.30E-06,1.37E-05,0.873574326,0.277432675,0,
97,1.28E-06,1.42E-05,0.820425203,0.269384142,0,
98,1.23E-06,1.48E-05,0.846995052,0.245127434,0,
99,1.21E-06,1.54E-05,0.826717982,0.215863278,0,
100,1.16E-06,1.58E-05,0.842761883,0.272326045,0,
101,1.16E-06,1.64E-05,0.774174501,0.245895388,0,
102,1.13E-06,1.69E-05,0.760816723,0.268058637,0,
103,1.09E-06,1.77E-05,0.796591787,0.240732949,0,
104,1.06E-06,1.84E-05,0.791829913,0.230153668,0,
105,1.03E-06,1.91E-05,0.777859361,0.210911608,0,
106,1.04E-06,1.98E-05,0.677974455,0.212348419,0,
107,9.78E-07,2.08E-05,0.765381422,0.149449303,0,
108,9.59E-07,2.16E-05,0.743115776,0.154641498,0,
109,9.53E-07,2.25E-05,0.683791943,0.121836378,0,
110,9.16E-07,2.34E-05,0.713442837,0.121055288,0,
111,8.58E-07,2.43E-05,0.806167307,0.104102272,0,
112,8.73E-07,2.53E-05,0.690566919,0.106553423,0,
113,8.48E-07,2.63E-05,0.691701418,0.091358631,0,
114,8.41E-07,2.74E-05,0.643532837,0.085236192,0,
115,8.03E-07,2.85E-05,0.689248002,0.091069557,0,
116,8.28E-07,2.98E-05,0.543135234,0.049344371,0,
117,7.42E-07,3.11E-05,0.74436365,0.030797833,0,
118,7.58E-07,3.24E-05,0.624827625,0.034204815,0,
119,7.35E-07,3.38E-05,0.630515808,0.016165893,0,
120,7.26E-07,3.53E-05,0.59337007,0,0,
121,6.93E-07,3.67E-05,0.641199339,0,0,
122,6.64E-07,3.83E-05,0.675407611,0,0,
123,6.69E-07,4.01E-05,0.591191775,0,0,
124,6.61E-07,4.16E-05,0.555774027,0,0,
125,6.44E-07,4.33E-05,0.553759674,0,0,
126,5.80E-07,4.50E-05,0.733337637,0,0,
127,6.17E-07,4.67E-05,0.733337637,0,0,
128,5.89E-07,4.67E-05,0.733337637,0,0,
1,3.99E-05,2.71E-07,0.343205519,0.072639789,2,patient 15
2,3.80E-05,2.72E-07,0.289607105,0.262850314,2,
3,3.63E-05,2.62E-07,0.221822167,0.711910841,2,
4,3.46E-05,2.66E-07,0.14622663,0.820705201,2,
5,3.30E-05,2.90E-07,0.112194836,0.4873718,2,
6,3.15E-05,3.08E-07,0.048666084,0.313553071,2,
7,2.99E-05,3.08E-07,0.080810743,0.51392962,2,
8,2.85E-05,3.23E-07,0.041384248,0.41989938,2,
9,2.72E-05,3.28E-07,0.03686807,0.53768338,2,
10,2.58E-05,3.61E-07,0.075089055,0.125367174,2,
11,2.45E-05,3.62E-07,0.115473417,0.332908035,2,
12,2.33E-05,3.67E-07,0.136224122,0.451143628,2,
13,2.21E-05,3.52E-07,0.173441801,0.958295391,2,
14,2.11E-05,3.99E-07,0.136174423,0.348319153,2,
15,2.00E-05,3.93E-07,0.230970181,0.675380878,2,
16,1.90E-05,4.02E-07,0.281424596,0.759349952,2,
17,1.81E-05,4.29E-07,0.256569133,0.530613144,2,
18,1.72E-05,4.25E-07,0.291230075,0.83499225,2,
19,1.64E-05,4.71E-07,0.299947812,0.360039312,2,
20,1.56E-05,4.75E-07,0.363187276,0.533746682,2,
21,1.49E-05,5.30E-07,0.351014984,0,2,
22,1.43E-05,4.93E-07,0.336200235,0.744897644,2,
23,1.36E-05,5.33E-07,0.376198315,0.433163667,2,
24,1.30E-05,5.44E-07,0.383099457,0.535483986,2,
25,1.23E-05,5.84E-07,0.420319669,0.270390724,2,
26,1.18E-05,5.82E-07,0.448509995,0.536396094,2,
27,1.13E-05,6.08E-07,0.414204663,0.472170788,2,
28,1.08E-05,6.28E-07,0.419623491,0.487472295,2,
29,1.02E-05,6.07E-07,0.500502571,1,2,
30,9.91E-06,6.80E-07,0.392140234,0.408208263,2,
31,9.43E-06,7.00E-07,0.448959053,0.450313681,2,
32,9.05E-06,7.58E-07,0.428886199,0.106144356,2,
33,8.62E-06,7.70E-07,0.470156772,0.254460304,2,
34,8.29E-06,7.95E-07,0.430521192,0.26855583,2,
35,7.92E-06,7.92E-07,0.452974724,0.570364248,2,
36,7.60E-06,8.13E-07,0.447906669,0.635420947,2,
37,7.29E-06,9.01E-07,0.435979472,0.111582633,2,
38,6.95E-06,9.13E-07,0.47895224,0.279993921,2,
39,6.70E-06,9.15E-07,0.435382154,0.538216387,2,
40,6.40E-06,9.50E-07,0.461742451,0.521405805,2,
41,6.14E-06,1.01E-06,0.459738017,0.298891748,2,
42,5.82E-06,1.03E-06,0.55041381,0.470545155,2,
43,5.61E-06,1.06E-06,0.516620997,0.465580384,2,
44,5.39E-06,1.10E-06,0.501328977,0.476815034,2,
45,5.14E-06,1.11E-06,0.547304079,0.674952541,2,
46,4.94E-06,1.16E-06,0.544802076,0.604969156,2,
47,4.71E-06,1.20E-06,0.599224537,0.658613588,2,
48,4.49E-06,1.22E-06,0.657654783,0.788872667,2,
49,4.37E-06,1.32E-06,0.543109137,0.452521167,2,
50,4.13E-06,1.34E-06,0.66961987,0.659386418,2,
51,3.99E-06,1.41E-06,0.627410786,0.539544617,2,
52,3.79E-06,1.41E-06,0.707368549,0.800952226,2,
53,3.67E-06,1.50E-06,0.643328551,0.589639234,2,
54,3.52E-06,1.55E-06,0.657512063,0.660779409,2,
55,3.33E-06,1.63E-06,0.775786975,0.545794009,2,
56,3.21E-06,1.67E-06,0.740508992,0.649581338,2,
57,3.06E-06,1.69E-06,0.797372103,0.851094006,2,
58,2.98E-06,1.78E-06,0.710721366,0.739124373,2,
59,2.88E-06,1.89E-06,0.662933866,0.500082674,2,
60,2.72E-06,1.91E-06,0.798302563,0.771151773,2,
61,2.65E-06,2.00E-06,0.700510786,0.693549487,2,
62,2.52E-06,2.12E-06,0.790451896,0.480906971,2,
63,2.41E-06,2.19E-06,0.830473575,0.556339728,2,
64,2.32E-06,2.27E-06,0.812000454,0.547076781,2,
65,2.25E-06,2.34E-06,0.743825809,0.618499246,2,
66,2.19E-06,2.48E-06,0.683598132,0.428085255,2,
67,2.09E-06,2.51E-06,0.718998247,0.67793632,2,
68,2.00E-06,2.63E-06,0.784333187,0.592272579,2,
69,1.94E-06,2.72E-06,0.709789283,0.631452591,2,
70,1.88E-06,2.86E-06,0.663844944,0.52541604,2,
71,1.82E-06,2.96E-06,0.633504279,0.56299855,2,
72,1.75E-06,3.05E-06,0.624710077,0.649172264,2,
73,1.67E-06,3.20E-06,0.686265003,0.579009666,2,
74,1.60E-06,3.34E-06,0.751924873,0.525158953,2,
75,1.56E-06,3.48E-06,0.671628441,0.49525953,2,
76,1.48E-06,3.61E-06,0.756020772,0.5306703,2,
77,1.41E-06,3.71E-06,0.829733434,0.654937105,2,
78,1.36E-06,3.84E-06,0.830643672,0.712118813,2,
79,1.33E-06,4.04E-06,0.719460801,0.606098072,2,
80,1.28E-06,4.22E-06,0.710398326,0.566655834,2,
81,1.23E-06,4.40E-06,0.730621684,0.526765445,2,
82,1.18E-06,4.58E-06,0.765185014,0.543336027,2,
83,1.16E-06,4.80E-06,0.66391348,0.449706629,2,
84,1.11E-06,4.98E-06,0.716979996,0.499779813,2,
85,1.08E-06,5.17E-06,0.653435664,0.537085129,2,
86,1.05E-06,5.40E-06,0.607115219,0.512640701,2,
87,9.60E-07,5.61E-06,0.904043834,0.537291951,2,
88,9.54E-07,5.85E-06,0.722576287,0.531776475,2,
89,9.24E-07,6.12E-06,0.69638817,0.470124105,2,
90,9.12E-07,6.37E-06,0.559687251,0.493891574,2,
91,8.92E-07,6.71E-06,0.474171572,0.370687586,2,
92,8.32E-07,6.96E-06,0.670641019,0.430095804,2,
93,8.01E-07,7.23E-06,0.684433324,0.472880976,2,
94,7.83E-07,7.53E-06,0.608578158,0.492207593,2,
95,7.26E-07,7.88E-06,0.833493892,0.46002658,2,
96,7.03E-07,8.18E-06,0.814910411,0.516436707,2,
97,6.95E-07,8.64E-06,0.671881361,0.375359048,2,
98,7.02E-07,9.01E-06,0.418689567,0.379123712,2,
99,6.65E-07,9.40E-06,0.526726201,0.383655762,2,
100,6.43E-07,9.79E-06,0.511863869,0.427001427,2,
101,5.84E-07,1.03E-05,0.850813508,0.390023445,2,
102,5.84E-07,1.07E-05,0.656413305,0.364861885,2,
103,5.64E-07,1.11E-05,0.654346631,0.45176088,2,
104,5.43E-07,1.16E-05,0.666133437,0.453104249,2,
105,5.47E-07,1.23E-05,0.444454693,0.348291382,2,
106,5.45E-07,1.28E-05,0.278028012,0.388667551,2,
107,4.70E-07,1.33E-05,0.870849155,0.419499867,2,
108,4.93E-07,1.40E-05,0.443691458,0.398472696,2,
109,4.63E-07,1.47E-05,0.584612751,0.309747637,2,
110,4.31E-07,1.54E-05,0.77751789,0.34404092,2,
111,4.27E-07,1.62E-05,0.645011764,0.221710281,2,
112,4.14E-07,1.70E-05,0.630022427,0.263972002,2,
113,4.24E-07,1.78E-05,0.329893235,0.22038571,2,
114,4.15E-07,1.86E-05,0.260995798,0.242925535,2,
115,3.88E-07,1.96E-05,0.425555044,0.194720499,2,
116,3.70E-07,2.05E-05,0.501976784,0.24719614,2,
117,3.30E-07,2.16E-05,0.905793077,0.140001045,2,
118,3.50E-07,2.26E-05,0.429328303,0.206546047,2,
119,3.18E-07,2.38E-05,0.747087161,0.156871016,2,
120,2.92E-07,2.50E-05,1,0.126640576,2,
121,3.06E-07,2.62E-05,0.59995545,0.197633304,2,
122,3.18E-07,2.74E-05,0.245431802,0.219429253,2,
123,2.71E-07,2.88E-05,0.855465441,0.222108456,2,
124,3.09E-07,3.03E-05,0.05505776,0.2241323,2,
125,2.84E-07,3.18E-05,0.295767205,0.268144566,2,
126,2.54E-07,3.34E-05,0.669887995,0.305973852,2,
127,2.83E-07,3.50E-05,0,0.378023456,2,
128,2.26E-07,3.67E-05,0.917090488,0.47124721,2,
1,4.94E-05,2.05E-07,0,0.937384952,0,pateint 16
2,4.73E-05,2.13E-07,0,0.933939814,0,
3,4.51E-05,2.13E-07,0,1,0,
4,4.31E-05,2.38E-07,0,0.85323153,0,
5,4.13E-05,2.38E-07,0,0.925933279,0,
6,3.96E-05,2.65E-07,0,0.78757972,0,
7,3.77E-05,2.58E-07,0,0.90004178,0,
8,3.60E-05,2.68E-07,0,0.900229733,0,
9,3.45E-05,2.92E-07,0,0.802685955,0,
10,3.28E-05,2.95E-07,0,0.850746202,0,
11,3.13E-05,3.36E-07,0,0.665010938,0,
12,3.00E-05,3.07E-07,0,0.909349093,0,
13,2.87E-05,3.29E-07,0,0.840424468,0,
14,2.74E-05,3.39E-07,0,0.851379451,0,
15,2.62E-05,3.66E-07,0,0.773380313,0,
16,2.49E-05,3.50E-07,0,0.931870074,0,
17,2.39E-05,3.82E-07,0,0.829286302,0,
18,2.28E-05,4.00E-07,0,0.809445317,0,
19,2.17E-05,3.91E-07,0,0.926798363,0,
20,2.08E-05,4.44E-07,0,0.737899305,0,
21,1.99E-05,4.50E-07,0.005042394,0.786812922,0,
22,1.89E-05,4.54E-07,0.022308967,0.84027372,0,
23,1.80E-05,4.92E-07,0.032898816,0.748151649,0,
24,1.72E-05,5.07E-07,0.035804646,0.761928283,0,
25,1.64E-05,5.38E-07,0.040757195,0.709729797,0,
26,1.56E-05,5.14E-07,0.056300103,0.88679334,0,
27,1.49E-05,5.57E-07,0.068293719,0.791575826,0,
28,1.42E-05,5.95E-07,0.075994115,0.727977665,0,
29,1.36E-05,6.02E-07,0.085289174,0.781419775,0,
30,1.30E-05,6.22E-07,0.090531294,0.786569154,0,
31,1.24E-05,6.71E-07,0.106918625,0.701314899,0,
32,1.18E-05,6.65E-07,0.122877516,0.80226452,0,
33,1.12E-05,7.08E-07,0.131153969,0.743657094,0,
34,1.07E-05,7.44E-07,0.147374141,0.713690052,0,
35,1.03E-05,7.84E-07,0.14494048,0.677756577,0,
36,9.74E-06,8.10E-07,0.170638677,0.688245672,0,
37,9.36E-06,8.34E-07,0.167844643,0.705534896,0,
38,8.83E-06,8.58E-07,0.203623531,0.72512206,0,
39,8.52E-06,9.30E-07,0.191996323,0.62269286,0,
40,8.00E-06,9.35E-07,0.2347805,0.69671384,0,
41,7.68E-06,9.93E-07,0.236906786,0.642674867,0,
42,7.30E-06,1.03E-06,0.256496233,0.641674358,0,
43,6.93E-06,1.07E-06,0.277762718,0.647498142,0,
44,6.61E-06,1.07E-06,0.290878698,0.7208118,0,
45,6.34E-06,1.15E-06,0.292442607,0.653545115,0,
46,6.04E-06,1.17E-06,0.3092192,0.68440541,0,
47,5.80E-06,1.25E-06,0.309884999,0.632760349,0,
48,5.52E-06,1.29E-06,0.327364389,0.642484534,0,
49,5.27E-06,1.35E-06,0.338465551,0.611180475,0,
50,5.03E-06,1.39E-06,0.348447005,0.645903012,0,
51,4.87E-06,1.48E-06,0.336696937,0.577242176,0,
52,4.68E-06,1.50E-06,0.336801191,0.631927381,0,
53,4.48E-06,1.59E-06,0.346171079,0.590016742,0,
54,4.25E-06,1.67E-06,0.369818452,0.564429497,0,
55,4.05E-06,1.69E-06,0.383152518,0.620837967,0,
56,3.85E-06,1.77E-06,0.401737659,0.599778523,0,
57,3.73E-06,1.87E-06,0.388529562,0.564509961,0,
58,3.56E-06,1.92E-06,0.404647388,0.585962811,0,
59,3.41E-06,1.99E-06,0.410462451,0.599001591,0,
60,3.29E-06,2.09E-06,0.402857947,0.568641929,0,
61,3.10E-06,2.15E-06,0.437456553,0.593309565,0,
62,2.99E-06,2.24E-06,0.434355434,0.598345781,0,
63,2.88E-06,2.39E-06,0.430724225,0.526536934,0,
64,2.72E-06,2.44E-06,0.466047121,0.567473105,0,
65,2.64E-06,2.56E-06,0.448091793,0.543193477,0,
66,2.51E-06,2.64E-06,0.468381753,0.568796052,0,
67,2.41E-06,2.77E-06,0.475455255,0.546019852,0,
68,2.29E-06,2.82E-06,0.495581318,0.605313286,0,
69,2.15E-06,2.94E-06,0.533678596,0.596886895,0,
70,2.07E-06,3.12E-06,0.529578474,0.538970176,0,
71,1.97E-06,3.18E-06,0.546037551,0.601875999,0,
72,1.91E-06,3.38E-06,0.534767095,0.544506642,0,
73,1.83E-06,3.54E-06,0.5417347,0.523476751,0,
74,1.74E-06,3.67E-06,0.561780104,0.534435279,0,
75,1.67E-06,3.77E-06,0.56541253,0.576830948,0,
76,1.64E-06,3.96E-06,0.543372812,0.548754597,0,
77,1.50E-06,4.09E-06,0.61151761,0.575425899,0,
78,1.45E-06,4.25E-06,0.608179706,0.580708219,0,
79,1.42E-06,4.50E-06,0.59098601,0.531261854,0,
80,1.38E-06,4.67E-06,0.577068402,0.539364833,0,
81,1.27E-06,4.88E-06,0.640639794,0.536491721,0,
82,1.19E-06,5.12E-06,0.675342587,0.511417592,0,
83,1.21E-06,5.34E-06,0.601598823,0.509150058,0,
84,1.07E-06,5.57E-06,0.721880833,0.509721312,0,
85,1.07E-06,5.84E-06,0.666753132,0.486170003,0,
86,1.01E-06,6.09E-06,0.700893662,0.486174529,0,
87,9.64E-07,6.36E-06,0.710160323,0.482589643,0,
88,9.33E-07,6.69E-06,0.703436543,0.455769104,0,
89,9.23E-07,7.04E-06,0.667269242,0.425934058,0,
90,8.91E-07,7.35E-06,0.66586428,0.42156975,0,
91,8.28E-07,7.68E-06,0.71414549,0.414635625,0,
92,7.84E-07,8.03E-06,0.738275729,0.409791066,0,
93,7.73E-07,8.50E-06,0.70753143,0.360267057,0,
94,7.51E-07,8.82E-06,0.696522813,0.37999728,0,
95,6.97E-07,9.24E-06,0.746918014,0.368390682,0,
96,6.85E-07,9.72E-06,0.721013819,0.342093169,0,
97,6.33E-07,1.02E-05,0.775068372,0.331092615,0,
98,5.93E-07,1.08E-05,0.8132918,0.289881892,0,
99,6.31E-07,1.13E-05,0.686173138,0.263114441,0,
100,5.70E-07,1.18E-05,0.768810771,0.283197234,0,
101,6.01E-07,1.24E-05,0.655814576,0.237823415,0,
102,5.33E-07,1.31E-05,0.761520435,0.219430056,0,
103,5.20E-07,1.36E-05,0.746061313,0.227155929,0,
104,4.99E-07,1.44E-05,0.751755146,0.195404967,0,
105,4.91E-07,1.51E-05,0.727276713,0.166077002,0,
106,4.58E-07,1.59E-05,0.769818444,0.152690495,0,
107,4.81E-07,1.67E-05,0.664228038,0.127863169,0,
108,4.00E-07,1.75E-05,0.843759984,0.120115753,0,
109,4.19E-07,1.85E-05,0.743687678,0.074047031,0,
110,4.35E-07,1.94E-05,0.657270491,0.083736789,0,
111,3.97E-07,2.05E-05,0.724309583,0.043347891,0,
112,3.62E-07,2.14E-05,0.789705931,0.050142402,0,
113,3.85E-07,2.25E-05,0.675699766,0.027685365,0,
114,3.16E-07,2.35E-05,0.865563466,0.03947078,0,
115,3.28E-07,2.47E-05,0.780629905,0.027845517,0,
116,2.90E-07,2.59E-05,0.882390477,0.033007638,0,
117,3.18E-07,2.73E-05,0.733878888,0.019269147,0,
118,2.98E-07,2.87E-05,0.767617883,0,0,
119,3.20E-07,3.01E-05,0.646665789,0.01163764,0,
120,2.45E-07,3.15E-05,0.911682357,0.016275349,0,
121,2.47E-07,3.31E-05,0.858477873,0.016275349,0,
122,2.84E-07,3.47E-05,0.661020378,0.016275349,0,
123,2.54E-07,3.65E-05,0.750350676,0.016275349,0,
124,1.96E-07,3.83E-05,1,0.016275349,0,
125,2.48E-07,4.02E-05,0.69672295,0.016275349,0,
126,1.94E-07,4.22E-05,0.930566836,0.016275349,0,
127,1.85E-07,4.42E-05,0.930566836,0.016275349,0,
128,1.93E-07,4.42E-05,0.930566836,0.016275349,0,
1,4.14E-05,8.62E-07,0.462557522,0.095766817,0,pateint 17
2,3.99E-05,7.91E-07,0.462557522,1,0,
3,3.85E-05,8.29E-07,0.462557522,0.845486596,0,
4,3.74E-05,9.40E-07,0.462557522,0.044666043,0,
5,3.62E-05,9.43E-07,0.462557522,0.240295348,0,
6,3.50E-05,9.52E-07,0.462557522,0.389546418,0,
7,3.38E-05,9.47E-07,0.462557522,0.655827587,0,
8,3.26E-05,9.91E-07,0.462557522,0.50448141,0,
9,3.16E-05,1.07E-06,0.462557522,0.077445612,0,
10,3.03E-05,1.07E-06,0.462557522,0.298746248,0,
11,2.91E-05,1.08E-06,0.462557522,0.471271021,0,
12,2.82E-05,1.15E-06,0.462557522,0.188814176,0,
13,2.72E-05,1.15E-06,0.462557522,0.402405601,0,
14,2.63E-05,1.17E-06,0.462557522,0.473055913,0,
15,2.52E-05,1.26E-06,0.462557522,0.136913326,0,
16,2.43E-05,1.26E-06,0.462557522,0.34420279,0,
17,2.34E-05,1.32E-06,0.462557522,0.2040047,0,
18,2.24E-05,1.31E-06,0.462557522,0.523698156,0,
19,2.16E-05,1.35E-06,0.462557522,0.495460209,0,
20,2.08E-05,1.42E-06,0.462557522,0.291056794,0,
21,2.01E-05,1.46E-06,0.462557522,0.301418016,0,
22,1.93E-05,1.52E-06,0.462557522,0.19515025,0,
23,1.85E-05,1.56E-06,0.462557522,0.210850081,0,
24,1.78E-05,1.56E-06,0.462557522,0.417649865,0,
25,1.71E-05,1.62E-06,0.462557522,0.384729826,0,
26,1.64E-05,1.68E-06,0.462557522,0.288708925,0,
27,1.58E-05,1.78E-06,0.462557522,0.032424713,0,
28,1.53E-05,1.80E-06,0.462557522,0.193233971,0,
29,1.46E-05,1.84E-06,0.502404488,0.218054128,0,
30,1.41E-05,1.91E-06,0.478060993,0.147360291,0,
31,1.36E-05,1.95E-06,0.444208052,0.21554445,0,
32,1.29E-05,1.99E-06,0.535707111,0.312110292,0,
33,1.26E-05,2.09E-06,0.422063409,0.102441548,0,
34,1.20E-05,2.10E-06,0.453776793,0.359132005,0,
35,1.16E-05,2.22E-06,0.410256098,0.086645558,0,
36,1.12E-05,2.31E-06,0.436071508,0,0,
37,1.08E-05,2.33E-06,0.387343022,0.197396073,0,
38,1.03E-05,2.41E-06,0.474719902,0.148095012,0,
39,9.97E-06,2.49E-06,0.424849102,0.098952572,0,
40,9.59E-06,2.58E-06,0.438608574,0.06135177,0,
41,9.22E-06,2.61E-06,0.461819128,0.236809306,0,
42,8.87E-06,2.71E-06,0.472383614,0.14508271,0,
43,8.55E-06,2.82E-06,0.46371,0.064288538,0,
44,8.23E-06,2.86E-06,0.480709411,0.205284552,0,
45,7.93E-06,2.98E-06,0.47498741,0.083137267,0,
46,7.62E-06,3.02E-06,0.515669294,0.272983788,0,
47,7.29E-06,3.14E-06,0.587010047,0.176897836,0,
48,7.05E-06,3.21E-06,0.554208549,0.246929043,0,
49,6.76E-06,3.33E-06,0.616841147,0.194254961,0,
50,6.51E-06,3.46E-06,0.62904827,0.099089913,0,
51,6.24E-06,3.51E-06,0.701516095,0.274334377,0,
52,6.05E-06,3.65E-06,0.63382389,0.168461641,0,
53,5.84E-06,3.77E-06,0.629849754,0.150031107,0,
54,5.61E-06,3.89E-06,0.676799124,0.146195395,0,
55,5.41E-06,3.97E-06,0.689779779,0.261158021,0,
56,5.20E-06,4.16E-06,0.729946568,0.103738615,0,
57,5.03E-06,4.26E-06,0.712989631,0.166847958,0,
58,4.81E-06,4.43E-06,0.796274711,0.146195395,0,
59,4.65E-06,4.59E-06,0.789567373,0.146195395,0,
60,4.47E-06,4.71E-06,0.822961045,0.146195395,0,
61,4.29E-06,4.86E-06,0.874884625,0.146195395,0,
62,4.14E-06,5.09E-06,0.887520871,0.146195395,0,
63,3.96E-06,5.20E-06,0.977991654,0.146195395,0,
64,3.87E-06,5.44E-06,0.86395202,0.146195395,0,
65,3.75E-06,5.65E-06,0.837752575,0.146195395,0,
66,3.56E-06,5.76E-06,1,0.146195395,0,
67,3.46E-06,5.98E-06,0.951415131,0.146195395,0,
68,3.36E-06,6.18E-06,0.901238874,0.146195395,0,
69,3.29E-06,6.41E-06,0.789976069,0.146195395,0,
70,3.17E-06,6.64E-06,0.819465343,0.146195395,0,
71,3.06E-06,6.89E-06,0.842073761,0.146195395,0,
72,2.95E-06,7.13E-06,0.862853108,0.146195395,0,
73,2.92E-06,7.35E-06,0.666460209,0.146195395,0,
74,2.78E-06,7.66E-06,0.789427625,0.146195395,0,
75,2.71E-06,7.87E-06,0.726592118,0.146195395,0,
76,2.60E-06,8.10E-06,0.793828111,0.146195395,0,
77,2.49E-06,8.40E-06,0.873541674,0.146195395,0,
78,2.45E-06,8.61E-06,0.731675295,0.146195395,0,
79,2.40E-06,8.92E-06,0.633487801,0.146195395,0,
80,2.30E-06,9.23E-06,0.730152881,0.146195395,0,
81,2.23E-06,9.56E-06,0.685264541,0.146195395,0,
82,2.13E-06,9.86E-06,0.790809711,0.146195395,0,
83,2.11E-06,1.02E-05,0.632037089,0.146195395,0,
84,2.06E-06,1.06E-05,0.556262598,0.146195395,0,
85,1.98E-06,1.09E-05,0.601157697,0.146195395,0,
86,1.92E-06,1.12E-05,0.602957309,0.146195395,0,
87,1.87E-06,1.16E-05,0.546067419,0.146195395,0,
88,1.80E-06,1.19E-05,0.604311478,0.146195395,0,
89,1.74E-06,1.25E-05,0.603036024,0.146195395,0,
90,1.74E-06,1.29E-05,0.364722494,0.146195395,0,
91,1.66E-06,1.33E-05,0.486928383,0.146195395,0,
92,1.61E-06,1.38E-05,0.462679976,0.146195395,0,
93,1.55E-06,1.43E-05,0.554655951,0.146195395,0,
94,1.51E-06,1.48E-05,0.48135767,0.146195395,0,
95,1.46E-06,1.54E-05,0.502239743,0.146195395,0,
96,1.45E-06,1.60E-05,0.300104255,0.146195395,0,
97,1.41E-06,1.65E-05,0.296381571,0.146195395,0,
98,1.36E-06,1.72E-05,0.364532529,0.146195395,0,
99,1.27E-06,1.78E-05,0.63175706,0.146195395,0,
100,1.26E-06,1.84E-05,0.46489482,0.146195395,0,
101,1.23E-06,1.92E-05,0.411177973,0.146195395,0,
102,1.17E-06,1.98E-05,0.510665188,0.146195395,0,
103,1.17E-06,2.06E-05,0.31955557,0.146195395,0,
104,1.12E-06,2.13E-05,0.404632035,0.146195395,0,
105,1.09E-06,2.22E-05,0.388591575,0.146195395,0,
106,1.03E-06,2.31E-05,0.590490763,0.146195395,0,
107,1.03E-06,2.39E-05,0.371433282,0.146195395,0,
108,1.00E-06,2.49E-05,0.341481465,0.146195395,0,
109,9.59E-07,2.59E-05,0.426672977,0.146195395,0,
110,9.34E-07,2.68E-05,0.400305831,0.146195395,0,
111,9.17E-07,2.79E-05,0.322255724,0.146195395,0,
112,8.98E-07,2.91E-05,0.258491902,0.146195395,0,
113,8.92E-07,3.02E-05,0.103178,0.146195395,0,
114,8.53E-07,3.14E-05,0.203383317,0.146195395,0,
115,8.22E-07,3.25E-05,0.254252871,0.146195395,0,
116,7.79E-07,3.39E-05,0.408964172,0.146195395,0,
117,7.95E-07,3.53E-05,0.077098095,0.146195395,0,
118,7.77E-07,3.69E-05,0.034350886,0.146195395,0,
119,7.20E-07,3.83E-05,0.347072239,0.146195395,0,
120,7.18E-07,3.98E-05,0.173253035,0.146195395,0,
121,6.91E-07,4.13E-05,0.232434368,0.146195395,0,
122,6.88E-07,4.29E-05,0.062608188,0.146195395,0,
123,6.61E-07,4.46E-05,0.133157095,0.146195395,0,
124,6.31E-07,4.66E-05,0.249090322,0.146195395,0,
125,6.35E-07,4.83E-05,0.021904653,0.146195395,0,
126,6.19E-07,5.02E-05,0,0.146195395,0,
127,5.97E-07,5.20E-05,0.041030068,0.146195395,0,
128,5.77E-07,5.20E-05,0.075037846,0.146195395,0,
1,2.67E-05,1.39E-07,0.135984833,0.289703865,0,patient 18
2,2.58E-05,1.51E-07,0,0.212116893,0,
3,2.38E-05,1.67E-07,0.171344953,0.094002823,0,
4,2.26E-05,1.52E-07,0.157642911,0.322743931,0,
5,2.14E-05,1.72E-07,0.154687023,0.1682139,0,
6,2.03E-05,1.84E-07,0.149222574,0.106879896,0,
7,1.94E-05,1.65E-07,0.127776413,0.356786932,0,
8,1.84E-05,1.87E-07,0.130557823,0.202222844,0,
9,1.74E-05,2.05E-07,0.135818446,0.104502169,0,
10,1.64E-05,1.90E-07,0.180850026,0.296677652,0,
