57,-0.2919539,0.1194022,-0.1726518,-0.4113561,-0.1868816,0.0869785,-0.0999032,-0.2738901,-0.1391265,0.0675747,-0.0715518,-0.2067482,0,94.3461914
58,-0.0022432,0.1452801,0.142937,-0.1475233,0.0068018,0.1271074,0.1339092,-0.1203356,0.0296874,0.0903293,0.1200167,-0.0606889,0,94.1350021
59,0.1390635,0.1722085,0.311172,-0.0331451,0.1351707,0.1397363,0.2749071,-0.0045956,0.1369053,0.1220493,0.2589546,0.0148089,0,94.073288
60,0.0895955,0.1725587,0.2620541,-0.0829632,0.1139015,0.1399855,0.2538869,-0.026114,0.1240588,0.1139558,0.2380146,0.0100559,0,94.2236023
61,0.0563873,0.167208,0.2234953,-0.1108207,0.0852913,0.1356097,0.2209011,-0.0503484,0.104789,0.1018156,0.2066046,0.0029264,0,94.2345963
62,0.0062309,0.1508059,0.1569368,-0.1445749,0.0354119,0.1314831,0.166895,-0.0961012,0.0553804,0.1065163,0.1618967,-0.0511829,0,94.2364349
63,-0.0764452,0.1458054,0.0692601,-0.2222506,-0.0152208,0.1132328,0.098012,-0.1284836,0.0110768,0.0905473,0.101624,-0.0795175,0,94.2851486
64,-0.1506473,0.1463306,-0.0044167,-0.2969778,-0.0790287,0.1139802,0.0349516,-0.1930389,-0.0447551,0.0912012,0.0464461,-0.1360033,0,94.2851486
65,-0.2248493,0.1468558,-0.0780935,-0.3717051,-0.1289081,0.1098536,-0.0190545,-0.2387917,-0.0826355,0.079279,-0.0033565,-0.1619615,0,94.3571777
66,0.0733356,0.1782595,0.2514951,-0.1049239,0.0860446,0.1497334,0.235778,-0.0637188,0.1054481,0.1141738,0.2196219,-0.0087727,0,94.172554
67,0.2309021,0.1994871,0.4302892,0.031415,0.2217544,0.1669872,0.3887416,0.0547372,0.2062427,0.1418471,0.3480898,0.0643486,0,94.1760788
68,0.1651742,0.205538,0.3706122,-0.0403638,0.1792159,0.1674855,0.3467013,0.0117004,0.1812089,0.1380183,0.3192272,0.0431435,0,94.2236023
69,0.1319661,0.2001874,0.3320534,-0.0682213,0.1440181,0.1726086,0.3166267,-0.0286204,0.156175,0.1341896,0.2903645,0.0219384,0,94.2467957
70,0.0655498,0.189486,0.2549358,-0.1239362,0.1007263,0.1589831,0.2597094,-0.0582868,0.1182946,0.1222673,0.2405619,-0.0040197,0,94.3083344
71,-0.0171264,0.1844855,0.1672591,-0.2016119,0.043506,0.1502317,0.1937377,-0.1067557,0.0560395,0.1188745,0.174914,-0.062882,0,94.384079
72,-0.0672828,0.1680834,0.1007006,-0.2353661,-0.0137143,0.1414802,0.127766,-0.1552245,0.0181591,0.1069523,0.1251114,-0.0888401,0,94.3083344
73,-0.0913284,0.1850107,0.0935823,-0.2763391,-0.0276427,0.1463542,0.1187115,-0.1740269,0.0059718,0.111217,0.1171887,-0.1052922,0,94.2961349
74,0.2068565,0.2164144,0.4231709,-0.009558,0.2012384,0.18136,0.3825985,0.0198484,0.1940553,0.1461118,0.3401672,0.0478965,0,94.1870728
75,0.290221,0.2381672,0.5282882,0.0520537,0.2731404,0.1993612,0.4725016,0.0737492,0.2813444,0.1533334,0.4346777,0.127964,0,94.1580963
76,0.2322788,0.2329916,0.4651705,-0.0007128,0.2306018,0.1998595,0.4304613,0.0307124,0.2441231,0.1537693,0.3978924,0.0903068,0,94.2322769
77,0.1828108,0.2333418,0.4160526,-0.050531,0.2159201,0.1906097,0.4065299,0.0252804,0.207561,0.1665636,0.3741245,0.0409504,0,94.3482132
78,0.0923489,0.2395678,0.3318167,-0.1472189,0.1315963,0.2057299,0.3373262,-0.0741637,0.1574932,0.158906,0.3163992,-0.0014598,0,94.3660965
79,0.0011986,0.2290416,0.2301401,-0.227843,0.0736227,0.1828548,0.2564775,-0.1092621,0.1010022,0.1472018,0.248204,-0.0462465,0,94.4048691
80,-0.0652177,0.2183402,0.1530225,-0.2835579,0.0164024,0.1741033,0.1905058,-0.1577309,0.0445112,0.1354975,0.1800087,-0.0910333,0,94.4299316
81,-0.0157497,0.2179901,0.2021404,-0.2337397,0.0310841,0.1833531,0.2144372,-0.1522989,0.0631219,0.1352795,0.1984014,-0.0722046,0,94.3182373
82,0.2661753,0.2550946,0.5211699,0.0110807,0.2731404,0.1993612,0.4725016,0.0737492,0.2454413,0.1784858,0.4239271,0.0669085,0,94.2124405
