O2Hb,HHB,THb,HB_diff,TSI
2.9037662,0.0185821,2.9222481,2.885184,95.3346939
2.8790321,0.0187572,2.8976893,2.860275,95.4278641
2.8302524,0.0358596,2.8660121,2.7943928,95.423317
2.7970443,0.0305089,2.8274531,2.7665353,95.4352341
2.7475762,0.0308591,2.7783353,2.7167172,95.4138794
2.7814727,0.052962,2.8343349,2.7285106,95.3999405
3.0301895,0.0847159,3.1148055,2.9454737,95.3171692
3.0640862,0.1068188,3.170805,2.9572673,95.3861694
3.0237806,0.129447,3.1531274,2.8943336,95.3861694
2.9912608,0.1408486,3.1320093,2.8504121,95.4299316
2.9502668,0.1467245,3.0968914,2.8035424,95.4254074
2.9007988,0.1470746,3.0477734,2.7537241,95.4817352
2.8513308,0.1474248,2.9986556,2.7039061,95.4817352
2.8428566,0.141899,2.9846556,2.7009575,95.4592972
3.0837877,0.1848794,3.2685671,2.8989084,95.3641815
3.1593666,0.2178588,3.3771253,2.9415078,95.398468
3.1353209,0.2347861,3.370007,2.9005346,95.3846741
3.1112752,0.2517135,3.3628886,2.8595617,95.4186172
3.0702813,0.2575894,3.3277707,2.8126919,95.4655838
3.0208132,0.2579395,3.2786527,2.7628736,95.5168228
2.9713452,0.2582897,3.2295349,2.7130556,95.5587921
2.9303513,0.2641656,3.1944168,2.6661859,95.5630722
3.1465483,0.307321,3.4537694,2.8392274,95.35289
3.2800694,0.3454759,3.6254451,2.9345934,95.3951416
3.2475495,0.3568776,3.604327,2.890672,95.4644699
3.2482378,0.3736298,3.6217678,2.874608,95.4042358
3.2079322,0.396258,3.6040902,2.8116744,95.4371414
3.1747241,0.3909073,3.5655315,2.7838168,95.4780655
3.1337302,0.3967832,3.5304134,2.7369471,95.4764862
3.0764766,0.4083599,3.4847364,2.6681166,95.5223083
3.2425172,0.4351133,3.6775303,2.8074038,95.4248581
3.4092462,0.4786188,3.8877649,2.9306273,95.4303131
3.4099345,0.4953711,3.9052057,2.9145634,95.3919067
3.4099345,0.4953711,3.9052057,2.9145634,95.4387283
3.3858888,0.5122985,3.8980873,2.8735905,95.4649582
3.353369,0.5237001,3.8769691,2.829669,95.4582062
3.3201609,0.5183494,3.8384104,2.8018115,95.4908371
3.2713814,0.5354519,3.8067331,2.7359295,95.503624
3.4536819,0.5565044,4.0100861,2.8971775,95.3993683
3.6034627,0.5889585,4.1923213,3.0145042,95.3723679
3.6034627,0.5889585,4.1923213,3.0145042,95.4191284
3.579417,0.6058859,4.1852031,2.9735312,95.4125748
3.5462089,0.6005352,4.1466441,2.9456737,95.5039215
3.5130007,0.5951845,4.1080852,2.9178162,95.4970245
3.4635327,0.5955347,4.0589676,2.8679981,95.5550766
3.4472728,0.6012355,4.0484085,2.8460374,95.5361176
3.6712556,0.6331644,4.3043199,3.0380912,95.438736
3.7624059,0.6436906,4.4059968,3.1187153,95.3524323
3.7454576,0.6326392,4.3779969,3.1128185,95.4590378
3.7291977,0.63834,4.3674378,3.0908577,95.4594345
3.6882038,0.6442159,4.3323197,3.043988,95.4771729
3.6387358,0.644566,4.2832017,2.99417,95.5491867
3.6055276,0.6392154,4.2446432,2.9663124,95.6052704
3.5645337,0.6450912,4.2095251,2.9194427,95.573761
3.8047764,0.6713193,4.475996,3.1334572,95.4399338
3.9206607,0.6816705,4.6022315,3.2389903,95.4591293
3.9044008,0.6873713,4.5916724,3.2170296,95.4337921
3.9044008,0.6873713,4.5916724,3.2170296,95.4712219
3.8634071,0.6932472,4.5565543,3.1701598,95.4967651
3.8464587,0.6821957,4.5285544,3.164263,95.4977188
3.805465,0.6880716,4.4934363,3.1173933,95.5477448
3.7559969,0.6884218,4.4443188,3.0675752,95.5788269
3.9467716,0.715,4.6616716,3.2317715,95.4421539
4.0796041,0.7364027,4.8159065,3.3432014,95.4304581
4.0718184,0.7476292,4.8193474,3.3241892,95.3891068
4.0555582,0.75333,4.8087883,3.3022285,95.4289703
4.0308247,0.7535051,4.7842298,3.2773194,95.45298
4.0060906,0.7536802,4.7596707,3.2524102,95.4491196
3.9650965,0.7595561,4.7245526,3.2055404,95.4716187
3.9241025,0.7654319,4.6894345,3.1586707,95.4820404
4.1148772,0.7920102,4.9067874,3.3228672,95.4113693
4.2314501,0.8191136,5.0504637,3.4123363,95.3522949
4.2067161,0.8192887,5.0259047,3.3874273,95.3842163
4.1904559,0.8249895,5.0153456,3.3654666,95.3636398
4.157248,0.8196388,4.9767866,3.3376091,95.4505157
4.0999942,0.8312156,4.9311099,3.2687786,95.46595
4.0505261,0.8315657,4.8819919,3.2189603,95.5295181
4.059,0.8370914,4.8959918,3.2219088,95.484726
4.2914572,0.8745461,5.1659031,3.4169111,95.3873291
4.3500876,0.8964739,5.2464614,3.4536138,95.3880234
4.3253536,0.896649,5.2219028,3.4287047,95.3952255
4.3013082,0.9135764,5.2147841,3.3877316,95.3983917
4.2680998,0.9082257,5.1762257,3.3598742,95.4139099
4.2108459,0.9198024,5.1305485,3.2910438,95.501915
4.1698523,0.9256783,5.0954304,3.2441738,95.4478226
4.1783261,0.931204,5.1094303,3.2471223,95.4139099
4.4023089,0.9631329,5.3653421,3.4391761,95.3245392
4.4771996,0.97936,5.4564595,3.4978395,95.3016281
4.4446797,0.9907616,5.4353414,3.4539182,95.3313751
4.4284201,0.9964624,5.4247823,3.4319575,95.3711014
4.3874259,1.0023383,5.3896642,3.3850877,95.3956451
4.354218,0.9969876,5.3511052,3.3572302,95.360527
4.2969642,1.0085644,5.3054285,3.2883997,95.4529953
4.2891784,1.0197909,5.3088689,3.2693872,95.415802
4.5053754,1.0629463,5.5682216,3.4424288,95.2667923
4.5965257,1.0734726,5.669898,3.5230529,95.236618
4.5802655,1.0791734,5.659339,3.5010922,95.2053833
4.5724797,1.0904,5.6627798,3.48208,95.2257004
4.5484343,1.1073273,5.6556616,3.441107,95.170105
4.5074406,1.1132032,5.6205435,3.394237,95.2239304
4.4827065,1.1133783,5.5959845,3.369328,95.2332687
4.4749207,1.1246048,5.5994253,3.3503158,95.2326736
4.6826434,1.1622345,5.8447781,3.5204089,95.1071396
4.7490597,1.1729358,5.9218955,3.576124,95.0761642
4.7165399,1.1843375,5.9007773,3.5322025,95.0861893
4.6762342,1.2069657,5.8831,3.4692688,95.1591187
4.6430264,1.201615,5.8445411,3.4414113,95.1407089
4.6182923,1.2017901,5.8199825,3.4165022,95.1725082
4.5532527,1.2245933,5.7777462,3.3286595,95.2036591
4.5949349,1.2354697,5.8303046,3.3594654,95.1503372
4.7772355,1.2565222,6.0336576,3.5207133,95.0243607
4.7786121,1.2900268,6.0685391,3.4885855,95.0861206
4.7786121,1.2900268,6.0685391,3.4885855,95.0642853
4.7708263,1.3012533,6.07198,3.4695733,95.0106583
4.7460923,1.3014284,6.047421,3.444664,95.0628967
4.7050986,1.3073043,6.0123029,3.3977942,95.0544052
4.6478448,1.3188809,5.9666257,3.3289638,95.0947723
4.6817412,1.3409839,6.022625,3.3407574,95.1048203
4.8972502,1.3673871,6.2645369,3.5298629,94.9595032
4.9141984,1.3784386,6.2925367,3.5357597,94.9598541
4.8816786,1.3898401,6.2714186,3.4918382,94.9587326
4.8654184,1.395541,6.2608595,3.4698775,94.9368668
4.8244247,1.4014169,6.2257414,3.4230077,95.0611725
4.7996907,1.4015919,6.2011824,3.3980987,95.097702
4.7586966,1.4074678,6.1660647,3.351229,95.0763397
4.8003788,1.4183443,6.2186232,3.3820348,95.0231476
5.0243616,1.4502732,6.474535,3.5740888,94.8137741
5.0660443,1.4611496,6.5270934,3.6048946,94.8355713
5.0257387,1.4837776,6.5094161,3.541961,94.8297653
5.0419984,1.4780769,6.5199752,3.5639215,94.8406906
5.0419984,1.4780769,6.5199752,3.5639215,94.7782288
5.0094786,1.4894785,6.498857,3.5200002,94.7925262
4.9847445,1.4896536,6.474298,3.495091,94.847908
5.1091032,1.5055305,6.6145334,3.6035726,94.6780396
5.2751436,1.5322838,6.8073277,3.7428598,94.6192093
5.2758322,1.5490361,6.8247681,3.7267959,94.5859909
5.2673578,1.5435103,6.8107681,3.7238476,94.5931854
5.2510982,1.5492111,6.800209,3.7018869,94.6200638
5.2263641,1.5493863,6.7756505,3.6769779,94.5979233
5.18537,1.5552621,6.7405324,3.6301081,94.6538086
5.1691103,1.5609629,6.7299733,3.6081474,94.7013016
5.3436251,1.593242,6.9367671,3.7503831,94.530014
5.4100413,1.6039433,7.0138845,3.806098,94.5236511
5.3690476,1.6098192,6.9787664,3.7592282,94.5801239
5.3527875,1.61552,6.9682074,3.7372675,94.598465
5.3280535,1.6156951,6.9436488,3.7123585,94.5626526
5.2707996,1.6272718,6.8979716,3.643528,94.6803589
5.2291174,1.6163954,6.8454127,3.6127222,94.7025146
5.2623258,1.6217461,6.8839717,3.6405795,94.6073837
5.4700484,1.6593758,7.1293244,3.8106728,94.4613647
5.5039449,1.6814787,7.1853237,3.8224664,94.4096451
5.4876852,1.6871796,7.1747646,3.8005056,94.4445038
5.4714251,1.6928803,7.1642056,3.7785449,94.433754
5.4304314,1.6987562,7.1290874,3.7316751,94.5307007
5.397223,1.6934055,7.090529,3.7038176,94.5351868
5.3484435,1.710508,7.0588517,3.6379356,94.5974579
5.4148598,1.7212093,7.1359692,3.6936505,94.5414886
5.6049461,1.7310352,7.3358812,3.8739109,94.3533783
5.5971603,1.7422618,7.3393221,3.8548987,94.3996506
5.5646405,1.7536634,7.3182039,3.8109772,94.4453278
5.5483809,1.7593642,7.3076448,3.7890165,94.3961945
5.5321207,1.7650651,7.2970858,3.7670557,94.4235382
5.5073867,1.7652401,7.2725267,3.7421467,94.4123077
5.466393,1.771116,7.2374091,3.695277,94.4306641
5.6402192,1.7866428,7.4267621,3.8535767,94.2235794
5.7984743,1.8246226,7.6229968,3.9738517,93.9718323
5.7991629,1.8413749,7.6404376,3.9577878,93.8359528
5.7829027,1.8470757,7.6298785,3.935827,93.9569473
5.741909,1.8529516,7.5947604,3.8889573,94.0055389
5.692441,1.8533018,7.5456424,3.839139,94.1238327
5.6507587,1.8424253,7.493084,3.8083332,94.2212753
5.6839666,1.8477761,7.5316429,3.8361907,94.2212753
5.8669558,1.8855808,7.7524366,3.9813747,94.0413971
5.8923779,1.902158,7.794436,3.9902198,93.9966583
5.85917,1.8968073,7.755877,3.9623625,94.0848618
5.8429098,1.9025081,7.7453179,3.9404018,94.1245041
5.8097019,1.8971575,7.7067595,3.9125443,94.1479721
5.7771821,1.9085591,7.6856413,3.8686228,94.1824188
5.7446623,1.9199607,7.6645231,3.8247015,94.2159653
5.9178004,1.9187353,7.8364358,3.9990652,94.1769257
6.0272756,1.9738176,8.0009928,4.0534582,94.0937805
6.0188017,1.9682918,7.9869933,4.0505095,94.0771103
6.0110159,1.9795183,7.9904342,4.0314975,94.0550003
5.9784961,1.9909199,7.969316,3.987576,94.1145706
5.9537621,1.9910951,7.944757,3.9626667,94.1721039
5.9049821,2.0081975,7.9130797,3.8967848,94.2126694
5.9544501,2.0078473,7.9621978,3.9466028,94.1416321
6.1706471,2.0510027,8.22155,4.1196446,93.9501038
6.2208037,2.067405,8.2881088,4.153399,93.8880081
6.1967583,2.0843322,8.2809906,4.1124258,93.8659668
6.2052321,2.0898581,8.2949905,4.1153741,93.8936234
6.1727123,2.1012597,8.2738724,4.0714526,93.9031906
6.1486669,2.118187,8.2667542,4.0304799,93.8855286
6.1324067,2.1238878,8.2561951,4.0085192,93.9031906
6.2567654,2.1397648,8.39643,4.1170006,93.7679291
6.4065461,2.1722188,8.5786648,4.2343273,93.6331024
6.41502,2.1777446,8.5926647,4.2372756,93.5985413
6.4163971,2.2112491,8.6275463,4.2051477,93.5396729
6.4086113,2.2224758,8.6309872,4.1861353,93.5886383
6.4001369,2.2169499,8.6169872,4.183187,93.6158676
6.3676171,2.2283516,8.5958691,4.1392655,93.685997
6.3930397,2.2449288,8.6378679,4.1481109,93.6778488
6.5838141,2.271507,8.8552217,4.3123074,93.5089722
6.5929766,2.2937851,8.8866615,4.2991915,93.5174255
6.5851908,2.3050115,8.8901024,4.2801795,93.5394058
6.577405,2.3162382,8.8935432,4.261167,93.5597534
6.5201516,2.3278148,8.8478661,4.1923366,93.672081
6.4706836,2.3281651,8.798748,4.1425185,93.800499
6.4544234,2.3338659,8.7881889,4.1205578,93.771492
6.6374125,2.3716705,9.0089827,4.2657418,93.6400604
6.7038288,2.3823719,9.0861006,4.3214569,93.5822525
6.6550488,2.3994744,9.0544233,4.2555747,93.6563721
6.6472631,2.4107008,9.0578642,4.2365623,93.6563721
6.622529,2.410876,9.0333052,4.2116532,93.7141571
6.5900092,2.4222777,9.012187,4.1677318,93.6923676
6.5490155,2.4281535,8.9770689,4.120862,93.7916183
6.657114,2.4497311,9.1067457,4.2073827,93.7139816
6.799109,2.4934118,9.2924213,4.3056974,93.5688629
6.7665892,2.5048134,9.2713032,4.261776,93.6152878
6.7665892,2.5048134,9.2713032,4.261776,93.5856247
6.7588034,2.5160401,9.274744,4.2427635,93.5554886
6.7347579,2.5329673,9.2676249,4.2017903,93.5554886
6.6937642,2.5388432,9.2325077,4.1549206,93.6551285
6.6852899,2.5333176,9.2185078,4.1519723,93.632782
6.844233,2.5880497,9.4321833,4.2561836,93.4916916
6.9608059,2.6151531,9.5758591,4.3456526,93.3450546
6.9205003,2.6377814,9.5581818,4.2827191,93.3259888
6.9374485,2.6488328,9.5861816,4.2886157,93.3355103
6.9543967,2.6598842,9.6141806,4.2945123,93.2710953
6.9218769,2.6712859,9.5930624,4.2505913,93.2616348
6.9056172,2.6769867,9.5825033,4.2286305,93.2304001
6.9557734,2.6933889,9.6490622,4.2623844,93.1556015
7.1309767,2.7424202,9.8732967,4.3885565,92.9720764
7.1563988,2.7589974,9.9152966,4.3974018,92.9740372
7.1076193,2.7760997,9.8836193,4.3315196,93.0915222
7.1076193,2.7760997,9.8836193,4.3315196,93.0791092
7.0913596,2.7818005,9.8730602,4.3095589,93.0666656
7.0750995,2.7875013,9.8625011,4.2875981,93.04599
7.0347939,2.8101296,9.8448238,4.2246642,93.1509857
7.2093086,2.8424087,10.0516176,4.3669,92.9287567
7.2679391,2.8643365,10.1321754,4.4036026,92.956337
7.2191596,2.881439,10.1004982,4.3377209,93.0016251
7.2028999,2.8871398,10.0899391,4.3157601,93.0323944
7.1866398,2.8928406,10.07938,4.2937994,93.0962067
7.1371717,2.8931906,10.0302629,4.2439809,93.1054688
7.1124377,2.8933659,10.0057039,4.2190719,93.176796
7.1548085,2.9209945,10.0757027,4.2338138,93.1147614
7.3293233,2.9532735,10.2824965,4.3760495,92.9761963
7.3137517,2.9757266,10.2893782,4.3380251,93.0296249
7.2974916,2.9814274,10.2788191,4.3160644,93.0418396
7.2812319,2.9871283,10.26826,4.2941036,93.0907135
7.2487121,2.9985299,10.2471418,4.2501822,93.122261
7.2155042,2.9931791,10.2085829,4.2223248,93.1599197
7.1829844,3.0045807,10.1874647,4.1784034,93.1412354
7.3158169,3.0259836,10.3417006,4.2898331,93.1480026
7.4083438,3.0700142,10.4782581,4.3383293,92.9282913
7.375824,3.0814159,10.45714,4.2944078,92.9422684
7.375824,3.0814159,10.45714,4.2944078,93.0327072
7.3680382,3.0926425,10.4605808,4.2753959,92.9801025
7.3602524,3.103869,10.4640217,4.2563834,92.9798737
7.3362069,3.1207964,10.4569035,4.2154102,92.9798737
7.386363,3.1371984,10.5234613,4.2491646,92.9173965
7.5446181,3.1751783,10.719696,4.3694396,92.8216858
7.5290465,3.1976314,10.7265778,4.3314152,92.831543
7.5120983,3.1865799,10.6985779,4.3255181,92.8609238
7.480267,3.2147338,10.6949005,4.265533,92.9251404
7.455533,3.2149088,10.6703415,4.240624,92.9964828
7.430799,3.2150841,10.6457825,4.2157149,92.9849091
7.4230132,3.2263105,10.6492233,4.1967025,92.9749069
7.6060019,3.2641153,10.8700171,4.3418865,92.7731247
7.6151643,3.2863934,10.9014578,4.3287711,92.7965546
7.5416508,3.3036709,10.8452215,4.2379799,92.9022751
7.5416508,3.3036709,10.8452215,4.2379799,92.9427795
7.5006566,3.3095467,10.8101034,4.1911101,92.9806213
7.4681373,3.3209484,10.7889853,4.1471887,93.03508
7.4186692,3.3212986,10.7398672,4.0973706,93.0539474
7.5020337,3.3430514,10.844985,4.1589823,92.9799347
7.6433401,3.3699796,11.0132198,4.2733603,92.8740082
7.6355543,3.3812063,11.0166607,4.2543483,92.7694092
7.6115088,3.3981335,11.0095425,4.2133751,92.801506
7.5952487,3.4038343,10.9989834,4.1914144,92.8440857
7.554255,3.4097104,10.9638653,4.1445446,92.8627777
7.5217352,3.4211118,10.9427471,4.1006231,92.8440857
7.4885273,3.4157612,10.9041882,4.0727658,93.0399323
7.6305223,3.4594419,11.0898638,4.1710801,92.7593079
7.7223606,3.4867206,11.2089815,4.23564,92.680687
7.6728926,3.4870706,11.1598635,4.185822,92.7457657
7.6566329,3.4927714,11.1493044,4.1638613,92.7801208
7.6403728,3.4984722,11.1387453,4.1419005,92.8080444
7.632587,3.5096989,11.1421862,4.1228886,92.7251205
7.6163273,3.5153997,11.1316271,4.1009278,92.7132034
7.6078529,3.5098739,11.1176271,4.0979791,92.7723541
7.7498484,3.5535545,11.3033028,4.1962938,92.5543594
7.800693,3.586709,11.3873014,4.213984,92.4918365
7.775959,3.586884,11.3627434,4.189075,92.5034027
7.7681732,3.5981107,11.3661833,4.1700625,92.5345993
7.7356534,3.6095121,11.3450651,4.1261411,92.6184158
7.7109194,3.6096873,11.320507,4.1012321,92.6174088
7.6536655,3.621264,11.2748299,4.0324016,92.7636337
7.7116075,3.6264396,11.3379469,4.0851679,92.7090149
7.8373427,3.6758211,11.5130634,4.1615219,92.5942764
7.8132973,3.6927483,11.5059452,4.1205487,92.5881958
7.7885633,3.6929235,11.4813862,4.0956397,92.6156616
7.7638292,3.6930985,11.4568281,4.0707307,92.7093582
7.7143612,3.6934488,11.4077101,4.0209122,92.7810516
7.673367,3.6993246,11.372592,3.9740427,92.7810516
7.6076393,3.7053754,11.3129148,3.9022636,92.8523102
7.7242117,3.7324791,11.4565907,3.9917328,92.7093582
7.8329988,3.7708089,11.6037083,4.0621896,92.6061859
7.8082647,3.7709842,11.5791492,4.0372806,92.6567917
7.7594852,3.7880864,11.547472,3.9713986,92.651123
7.7432251,3.7937872,11.5369129,3.9494379,92.7096176
7.7100172,3.7884367,11.498354,3.9215806,92.7170563
7.669023,3.7943125,11.4632359,3.8747106,92.8187714
7.619555,3.7946627,11.4141178,3.8248925,92.867836
7.7276535,3.8162403,11.5437937,3.9114132,92.7765503
7.8696489,3.859921,11.7294703,4.0097275,92.5609894
7.8371291,3.8713226,11.7083521,3.9658062,92.622345
7.8046093,3.8827243,11.6872339,3.9218848,92.6764679
7.7968235,3.8939509,11.6906738,3.9028726,92.6137238
7.7558293,3.8998268,11.6555567,3.8560028,92.6869049
7.7473555,3.8943009,11.6415567,3.8530543,92.6942444
7.7148356,3.9057026,11.6204386,3.8091331,92.7362976
7.8730903,3.9436824,11.8166733,3.9294081,92.5285873
7.9486694,3.9766619,11.925231,3.9720073,92.3852386
7.9246235,3.9935892,11.9181128,3.9310343,92.4172058
7.9168377,4.0048156,11.9215536,3.9120221,92.3885956
7.9168377,4.0048156,11.9215536,3.9120221,92.4167328
7.875844,4.0106916,11.8864355,3.8651524,92.4980316
7.827064,4.0277939,11.8547583,3.7992702,92.5524445
7.8602724,4.033145,11.8933172,3.8271277,92.5682831
8.0022678,4.0768256,12.0789928,3.925442,92.4471207
8.0192156,4.0878768,12.1069927,3.9313388,92.3677673
7.9944816,4.0880518,12.0824337,3.9064298,92.406868
7.9951701,4.104804,12.0998745,3.8903658,92.3642426
7.97891,4.1105051,12.0893154,3.8684051,92.3760376
7.9463902,4.1219068,12.0681973,3.8244836,92.3961105
7.9216561,4.1220818,12.0436382,3.7995746,92.4665909
8.0219688,4.1548858,12.176755,3.8670831,92.3815918
8.1639643,4.1985669,12.3624306,3.9653974,92.1516495
8.1477041,4.2042675,12.3518715,3.9434366,92.123703
8.1151848,4.2156692,12.3307533,3.8995154,92.2583771
8.0989246,4.2213697,12.3201942,3.8775547,92.2264709
8.0579309,4.2272458,12.2850761,3.8306849,92.3128967
8.0254107,4.2386475,12.263958,3.7867634,92.3128967
7.984417,4.2445235,12.2288399,3.7398937,92.4575272
8.1257238,4.2714515,12.3970757,3.8542719,92.2665787
8.2345104,4.3097816,12.5441923,3.9247289,92.091774
8.2182503,4.3154826,12.5336332,3.9027681,92.1311874
8.2104645,4.3267093,12.5370741,3.8837557,92.1434326
8.1864195,4.3436365,12.5299559,3.8427827,92.2183914
8.161685,4.3438115,12.5053968,3.8178737,92.1870804
8.1291656,4.3552132,12.4842787,3.7739522,92.2301636
8.1044312,4.3553882,12.4597197,3.7490432,92.2579575
8.2210035,4.3824916,12.6033955,3.8385124,92.1795883
8.3297911,4.4208217,12.7505121,3.9089692,92.0288162
8.3220053,4.4320483,12.753953,3.889957,91.9856567
8.2901735,4.4602022,12.7502756,3.8299716,92.0169144
8.2732258,4.4491506,12.7222757,3.8240747,92.0926056
8.2322311,4.4550266,12.6871576,3.777205,92.1555328
8.2159719,4.4607272,12.6765985,3.7552443,92.1555328
8.1912374,4.4609022,12.6520405,3.7303352,92.2225952
8.3162842,4.4935317,12.8097162,3.8227527,92.089035
8.3756037,4.5322118,12.9077148,3.8433914,91.9745483
8.3508692,4.5323868,12.8831558,3.8184824,91.958992
8.3183498,4.5437884,12.8620377,3.7745609,92.0616608
8.2773552,4.5496645,12.8269196,3.7276912,92.1475601
8.2441473,4.5443134,12.7883615,3.6998339,92.2567444
8.1953678,4.5614161,12.7566843,3.6339517,92.2601166
8.1953678,4.5614161,12.7566843,3.6339517,92.3296738
8.3620968,4.6049218,12.9669189,3.7571752,92.1010437
8.3705711,4.6104474,12.9809179,3.7601235,92.1048813
8.3133173,4.6220241,12.9352417,3.691293,92.2599411
8.3055315,4.6332507,12.9386816,3.6722808,92.22892
8.2645378,4.6391268,12.9035645,3.6254108,92.2793961
8.2150698,4.6394768,12.8544464,3.5755928,92.3890228
8.1818609,4.6341262,12.8158875,3.5477352,92.4766312
8.2404919,4.656054,12.8964453,3.5844378,92.4536667
8.3740129,4.6942086,13.0681219,3.6798038,92.2554169
8.3662271,4.7054353,13.0715628,3.6607916,92.2059174
8.3174477,4.722538,13.0398855,3.5949094,92.2981873
8.2927132,4.722713,13.0153265,3.5700004,92.3702164
8.2679796,4.722888,12.9907675,3.5450912,92.4190369
8.2354593,4.7342896,12.9696493,3.5011699,92.407959
8.1944656,4.7401652,12.9345312,3.4543002,92.4569931
8.2446222,4.7565675,13.0010891,3.4880543,92.5132675
8.3873053,4.8170004,13.2042055,3.5703046,92.2169342
8.3873053,4.8170004,13.2042055,3.5703046,92.16716
8.3710451,4.8227015,13.1936464,3.5483441,92.1670151
8.3547859,4.828402,13.1830873,3.5263834,92.2284317
8.3470001,4.8396287,13.1865282,3.5073709,92.1782532
8.3144798,4.8510303,13.16541,3.4634497,92.216095
8.2897463,4.8512053,13.140851,3.4385405,92.2958527
8.306694,4.862257,13.1688509,3.4444373,92.2351608
8.5066309,4.9111133,13.4176445,3.5955181,91.9500122
8.5157938,4.9333911,13.4490852,3.5824027,91.9436722
8.4832745,4.9447927,13.4279671,3.5384812,91.9550476
8.4754887,4.9560194,13.4314079,3.519469,91.9553757
8.4429684,4.9674211,13.4102898,3.4755476,92.0057297
8.4182348,4.9675961,13.3857307,3.4506385,92.1053925
8.3857145,4.9789977,13.3646126,3.4067171,92.2045059
8.4273968,4.9898739,13.4171715,3.4375229,92.1289597
8.58634,5.0446062,13.630846,3.541734,91.9352875
8.5707684,5.0670595,13.6377277,3.5037093,91.9088364
8.5538206,5.0560079,13.6097279,3.4978127,91.9278946
8.5219889,5.0841618,13.6060505,3.4378273,91.9898148
8.4732094,5.101264,13.5743732,3.3719451,92.0829315
8.4562607,5.0902128,13.5463734,3.3660483,92.2087708
8.4315271,5.0903878,13.5218153,3.3411393,92.1742096
8.4816837,5.1067901,13.5883732,3.3748937,92.1211319
8.6653605,5.1613469,13.8266077,3.5040138,91.8128128
8.666049,5.1780992,13.8440485,3.4879498,91.8321304
8.6335297,5.1895008,13.8229303,3.4440284,91.9078445
8.6342173,5.2062531,13.8403711,3.4279644,91.8297501
8.5932236,5.2121291,13.805253,3.3810947,91.9624786
8.56849,5.2123041,13.780694,3.3561857,92.0210266
8.5359697,5.2237058,13.7595758,3.3122642,92.0622406
8.5613928,5.240283,13.8015757,3.3211095,92.0717392
8.7528553,5.2836137,14.0363693,3.4692419,91.8228302
8.7542324,5.3171182,14.07125,3.437114,91.7016373
8.7457581,5.3115921,14.05725,3.4341657,91.7452011
8.7386608,5.339571,14.0781317,3.3990896,91.757515
8.7386608,5.339571,14.0781317,3.3990896,91.7886353
8.7146149,5.3564987,14.0710135,3.3581164,91.8193741
8.7471352,5.3450971,14.0921316,3.4020379,91.8349609
8.7562971,5.3673749,14.1235723,3.3889222,91.7722321
8.9067659,5.4165812,14.3232479,3.490185,91.536293
8.9413509,5.4554367,14.3966875,3.4859147,91.3618927
8.9250917,5.4611373,14.3861284,3.463954,91.4133759
8.9413509,5.4554367,14.3966875,3.4859147,91.4073105
8.9335651,5.4666629,14.4001284,3.4669023,91.4078979
8.9095201,5.4835906,14.3930101,3.4259293,91.5752335
8.8769999,5.4949923,14.371892,3.3820078,91.6125336
8.8692141,5.5062184,14.3753328,3.3629956,91.6828995
9.0189953,5.5386729,14.5575676,3.4803224,91.4808655
9.0281572,5.5609508,14.5890083,3.4672067,91.4122314
8.9631176,5.5837541,14.546772,3.379364,91.5495224
8.9468584,5.5894547,14.5362129,3.3574033,91.6200714
8.9058638,5.5953307,14.5010948,3.3105335,91.7258835
8.8811302,5.5955057,14.4765358,3.2856243,91.7759476
8.8648701,5.6012068,14.4659767,3.2636638,91.8062592
8.8896046,5.6010313,14.4905357,3.2885728,91.7825699
9.0231247,5.6391864,14.6622114,3.3839388,91.6143341
9.0732813,5.6555886,14.7287703,3.4176929,91.5539169
9.0322876,5.6614642,14.6936522,3.3708231,91.5978928
8.9919825,5.6840925,14.6759748,3.3078895,91.6712799
8.967248,5.6842675,14.6514158,3.2829804,91.7137299
8.9509878,5.6899686,14.6408567,3.2610197,91.7630997
8.9509878,5.6899686,14.6408567,3.2610197,91.7819138
8.9269428,5.7068958,14.6337385,3.2200468,91.8023758
9.0272551,5.7397003,14.7668552,3.2875552,91.6223679
9.1106195,5.7614532,14.871973,3.3491669,91.5248947
9.0781002,5.7728543,14.8508549,3.3052454,91.5857849
9.0703144,5.784081,14.8542957,3.2862332,91.5868835
9.0540543,5.789782,14.8437366,3.2642725,91.6703339
9.0300083,5.8067093,14.8366175,3.2232995,91.7016602
9.0222225,5.8179359,14.8400583,3.2042871,91.7016602
9.0059633,5.8236365,14.8294992,3.1823263,91.7205429
9.105587,5.8396888,14.9451761,3.2658987,91.5879059
9.1571207,5.8895955,15.0466156,3.2675252,91.5323257
9.1486464,5.8840694,15.0326157,3.2645769,91.5102615
9.116127,5.8954711,15.0114975,3.2206554,91.6251678
9.0998669,5.9011722,15.0009384,3.1986947,91.6754227
9.0758209,5.9180994,14.9938202,3.1577218,91.774437
9.0758209,5.9180994,14.9938202,3.1577218,91.7820969
9.051775,5.9350266,14.986702,3.1167486,91.8020782
9.1768217,5.9676561,15.1443777,3.2091663,91.6516037
9.2107191,5.989759,15.2003775,3.2209599,91.6328888
9.1619387,6.0068612,15.1687002,3.1550777,91.6857529
9.1534653,6.0013356,15.1547003,3.1521294,91.7114944
9.1131592,6.0239639,15.137023,3.0891955,91.7314072
9.1039972,6.0016856,15.1055822,3.1023111,91.8463211
9.0799513,6.0186129,15.098464,3.0613382,91.8388138
