O2Hb1,HHB1,TSI1,TSIFT1,O2Hb2,HHB2,TSI2,TSIFT2
20.1675739,7.6176958,71.9724655,99.6237183,12.0919313,4.540648,72.6432648,98.9560928
20.1826153,7.5958385,71.8491058,99.6230774,12.1091633,4.5510421,72.6005402,98.9562531
20.150341,7.6073012,71.8915863,99.6225891,12.1931362,4.5707617,72.6360779,98.9568024
20.1008358,7.6083703,71.9320374,99.6252747,12.4300117,4.6517773,72.7347717,98.9379959
20.0836029,7.5979762,71.8491058,99.6230774,12.5161753,4.7037477,72.7649918,98.9273224
20.0362873,7.6312962,71.9340591,99.6247406,12.5334082,4.7141418,72.7227097,98.92099
20.0190544,7.6209021,71.8915863,99.6252213,12.5334082,4.7141418,72.7251205,98.921051
20.0018215,7.610508,71.8915863,99.6260223,12.483901,4.7152109,72.7275314,98.9248352
19.937273,7.6334333,71.9340591,99.6247406,12.4666691,4.7048163,72.6899796,98.9251328
19.937273,7.6334333,71.8915863,99.6252213,12.4171619,4.7058854,72.6947861,98.9271088
19.9049988,7.6448965,71.9745026,99.6257019,12.3826962,4.6850972,72.6995926,98.9263
19.8727245,7.6563592,71.9745026,99.6264954,12.3504219,4.6965599,72.7420349,98.9298401
19.8554916,7.6459651,71.9745026,99.6274109,12.5872974,4.7775755,72.8048096,98.9243011
19.8382587,7.635571,71.8510971,99.625061,12.7724752,4.8274088,72.9090805,98.89991
19.8059845,7.6470342,71.8935928,99.6271973,12.7918997,4.8700538,72.9066162,98.8951645
19.7564774,7.6481028,71.8491058,99.626503,12.8414068,4.8689852,72.8250275,98.8918152
19.7242031,7.6595659,71.8915863,99.6269302,12.8091326,4.8804483,72.8719711,98.8945694
19.6919289,7.6710286,71.8935928,99.6271973,12.7918997,4.8700538,72.8347855,98.8948517
19.6919289,7.6710286,71.8935928,99.6271973,12.7574339,4.8492656,72.7528992,98.8980865
19.674696,7.6606345,71.8510971,99.62677,12.7079268,4.8503346,72.799942,98.8989563
19.6424217,7.6720972,71.8510971,99.6293869,12.6584206,4.8514032,72.8048096,98.905632
19.5929146,7.6731663,71.8915863,99.6303406,12.6411877,4.8410091,72.7227097,98.9041748
19.5756817,7.6627722,71.8510971,99.6293869,12.6928854,4.8721914,72.7975082,98.9064026
19.5261765,7.6638408,71.8510971,99.6293869,12.7423925,4.8711228,72.7528992,98.9027786
19.4939022,7.6753039,71.8510971,99.6302948,12.7101183,4.8825855,72.799942,98.9036484
19.4443951,7.6763725,71.8510971,99.6310883,12.6928854,4.8721914,72.7178955,98.9049988
19.3948879,7.6774411,71.8510971,99.6310883,12.6433783,4.8732605,72.8096924,98.9094925
19.3948879,7.6774411,71.810585,99.6301346,12.6089134,4.8524718,72.7698441,98.9153366
19.377655,7.667047,71.810585,99.6309204,12.5594063,4.8535409,72.7299423,98.9174423
19.3131065,7.6899729,71.8935928,99.6306076,12.4926662,4.8442154,72.7347717,98.919426
19.2958736,7.6795788,71.810585,99.6318359,12.460392,4.8556786,72.7396088,98.9232712
19.2635994,7.6910415,71.8530884,99.6313553,12.5098991,4.8546095,72.7323532,98.9240189
19.2313251,7.7025046,71.8510971,99.6336899,12.5615978,4.8857918,72.7251205,98.9201202
19.2140923,7.6921105,71.768074,99.6340103,12.5293236,4.8972549,72.7722702,98.9191284
19.1968594,7.6817164,71.810585,99.6352158,12.5443649,4.8753977,72.6875763,98.9232101
19.1323109,7.7046423,71.8530884,99.6339569,12.4948578,4.8764668,72.6899796,98.9279175
19.1323109,7.7046423,71.810585,99.6335297,12.4453506,4.8775353,72.7371902,98.9306488
19.1000366,7.716105,71.8510971,99.6353836,12.4108858,4.8567472,72.6523438,98.9300766
19.0505295,7.7171741,71.810585,99.6344299,12.3291044,4.8692789,72.7020035,98.9347153
19.0505295,7.7171741,71.7700424,99.6351776,12.2795973,4.8703475,72.7044067,98.9366302
19.0332966,7.7067795,71.7700424,99.6359558,12.2623644,4.8599534,72.6193771,98.9388428
18.9837894,7.7078485,71.7700424,99.6342697,12.3808022,4.9004612,72.6899796,98.9344101
18.9515171,7.7193112,71.810585,99.6361237,12.398035,4.9108553,72.6851807,98.9305801
18.9515171,7.7193112,71.7700424,99.6359558,12.3808022,4.9004612,72.6875763,98.9306412
18.90201,7.7203803,71.7700424,99.6342697,12.3635693,4.8900671,72.6475677,98.9355164
18.8869686,7.7422371,71.7720032,99.6371231,12.3140631,4.8911357,72.6074982,98.9357529
18.8847771,7.7099862,71.7294693,99.6366959,12.2645559,4.8922048,72.6547318,98.9366226
18.8525028,7.7214489,71.7294693,99.6376038,12.2150488,4.8932734,72.614624,98.9396439
18.8202286,7.7329116,71.7294693,99.6366959,12.1655416,4.8943419,72.6169968,98.9433899
18.8202286,7.7329116,71.7294693,99.6383743,12.1483088,4.8839478,72.6217575,98.9453735
18.7879543,7.7443748,71.7294693,99.6376038,12.1160345,4.895411,72.6643066,98.9470444
18.7707214,7.7339807,71.6888657,99.6374359,12.2172403,4.9255247,72.6475677,98.9401398
18.7384472,7.7454433,71.7294693,99.6392822,12.202199,4.9473815,72.6899796,98.9371872
18.7061729,7.7569065,71.6888657,99.6383438,12.1849661,4.9369874,72.6475677,98.9401398
18.6738987,7.7683692,71.7314224,99.6387634,12.1354589,4.9380565,72.6523438,98.9421158
18.6566658,7.7579751,71.6869278,99.6397629,12.1009932,4.9172678,72.6122437,98.9469604
18.6394329,7.747581,71.6888657,99.6391144,12.0342541,4.9079428,72.614624,98.9470291
18.5921173,7.780901,71.7294693,99.6409607,11.967514,4.8986173,72.5768127,98.9519424
18.5899258,7.7486496,71.6888657,99.6407928,11.900774,4.8892918,72.581543,98.9511566
18.5253773,7.7715755,71.7294693,99.6409607,11.8512678,4.8903608,72.541275,98.9559937
18.5081444,7.7611814,71.6869278,99.6405334,11.8017607,4.8914294,72.5839157,98.9576569
18.4586372,7.7622504,71.6888657,99.6407928,11.8857327,4.911149,72.5768127,98.9519424
18.426363,7.7737131,71.6888657,99.6416931,11.8684998,4.9007549,72.5768127,98.9519424
18.3940887,7.7851763,71.6888657,99.6416931,11.8039522,4.9236808,72.5791779,98.9556808
18.3940887,7.7851763,71.6482391,99.6433258,11.7694864,4.9028921,72.581543,98.9585114
18.3596249,7.7643876,71.6482391,99.6424255,11.7199793,4.9039612,72.541275,98.9605789
18.2950764,7.7873135,71.6908035,99.6428528,11.6855135,4.883173,72.5009384,98.9617538
18.2778435,7.7769194,71.6056747,99.6429062,11.6360073,4.8842416,72.5032806,98.9636536
18.2455692,7.7883825,71.6501617,99.6435852,11.6187744,4.8738475,72.4628677,98.9666519
18.2283363,7.7779884,71.6501617,99.645256,11.5542259,4.8967733,72.5079651,98.9674454
18.1788292,7.779057,71.6501617,99.6435852,11.6037331,4.8957043,72.4605408,98.9647522
18.1788292,7.779057,71.6482391,99.6440964,11.6381979,4.9164929,72.4985962,98.9644394
18.1637878,7.8009143,71.6501617,99.645256,11.5886917,4.9175615,72.5436249,98.9679871
18.1465549,7.7905197,71.6501617,99.645256,11.5391846,4.9186301,72.5459824,98.9698792
18.1142807,7.8019829,71.6501617,99.645256,11.5219517,4.908236,72.5032806,98.9709778
18.0820065,7.8134456,71.6501617,99.6469116,11.4724445,4.9093051,72.4605408,98.9738922
18.0970478,7.7915888,71.5687943,99.6467133,11.4552116,4.898911,72.4224014,98.9742126
18.0324993,7.8145146,71.692749,99.6464386,11.4057045,4.8999796,72.4247131,98.9733582
18.0324993,7.8145146,71.6501617,99.6485672,11.3884726,4.8895855,72.3818665,98.9771957
18.0152664,7.8041205,71.6094894,99.6459885,11.3561983,4.9010482,72.4270325,98.9779892
18.0324993,7.8145146,71.5687943,99.6467133,11.4746361,4.941556,72.4558945,98.9701004
18.017458,7.8363714,71.5687943,99.6476135,11.4768276,4.9738073,72.5389175,98.9687653
18.0002251,7.8259773,71.5687943,99.6467133,11.491869,4.9519501,72.5389175,98.9715042
17.9679508,7.8374405,71.5687943,99.6467133,11.4595947,4.9634132,72.4985962,98.9744949
17.9356766,7.8489032,71.5687943,99.6467133,11.4251289,4.942625,72.4582138,98.9747391
17.9356766,7.8489032,71.5687943,99.6483765,11.3756218,4.9436936,72.4605408,98.9766312
17.9034023,7.8603663,71.5687943,99.6483765,11.3261147,4.9447622,72.4200821,98.9796143
17.9034023,7.8603663,71.5706863,99.6486206,11.2766085,4.9458313,72.4224014,98.9787674
17.8711281,7.871829,71.5687943,99.6467133,11.2421427,4.9250431,72.37957,98.9798584
17.9034023,7.8603663,71.5280609,99.6465454,11.2443342,4.957294,72.4200821,98.9814224
17.8711281,7.871829,71.5706863,99.646965,11.3800049,5.0081959,72.4869232,98.9714127
17.888361,7.8822231,71.5280609,99.6474457,11.3800049,5.0081959,72.5271759,98.9666061
17.9228268,7.9030113,71.5280609,99.6474457,11.362772,4.9978018,72.4869232,98.9677658
17.8905525,7.9144745,71.4854355,99.6479187,11.3132648,4.9988708,72.4466095,98.965271
17.8905525,7.9144745,71.4873047,99.6481781,11.2637577,4.9999394,72.4939194,98.9707108
17.8905525,7.9144745,71.4873047,99.6481781,11.1970186,4.9906139,72.4962616,98.9726028
17.8905525,7.9144745,71.4854355,99.648674,11.1625528,4.9698257,72.4582138,98.9729233
17.826004,7.9374003,71.4854355,99.6495743,11.0958128,4.9605002,72.4605408,98.9775467
17.8432369,7.9477944,71.4873047,99.6481781,11.0463057,4.9615693,72.4200821,98.9777985
17.8582783,7.9259372,71.4020233,99.6482239,11.1302786,4.9812889,72.4985962,98.9754105
17.7937298,7.948863,71.5261765,99.6488495,11.1819763,5.0124712,72.4869232,98.9723282
17.7786884,7.9707203,71.5261765,99.6488495,11.1819763,5.0124712,72.4892578,98.9742203
17.7614555,7.9603262,71.4854355,99.648674,11.1497021,5.0239339,72.4915848,98.9733734
17.7442226,7.9499321,71.4428101,99.6491547,11.1324701,5.0135398,72.4939194,98.9780045
17.7119484,7.9613948,71.444664,99.6503067,11.1001959,5.025003,72.4535675,98.9782486
17.6947155,7.9510007,71.4020233,99.6515274,11.082963,5.0146089,72.4558945,98.9801407
17.6129341,7.9635324,71.444664,99.6503067,11.0657301,5.0042143,72.3703842,98.9795914
17.6129341,7.9635324,71.444664,99.6503067,11.0506887,5.0260715,72.4154587,98.9831161
17.5806599,7.9749951,71.4873047,99.651474,11.1001959,5.025003,72.3680878,98.9822464
17.5311527,7.9760642,71.444664,99.6519547,11.2035923,5.0873675,72.5248337,98.9738312
17.5139217,7.9656701,71.444664,99.6510544,11.2530994,5.0862989,72.4799347,98.9712143
17.4816475,7.9771328,71.4873047,99.651474,11.2380571,5.1081557,72.4845963,98.9695206
17.4644146,7.9667387,71.403862,99.6526794,11.2530994,5.0862989,72.4419785,98.9733505
17.4321404,7.9782014,71.4873047,99.6531219,11.2208252,5.0977616,72.4869232,98.9768829
17.4149075,7.9678073,71.403862,99.6526794,11.2035923,5.0873675,72.4466095,98.9771347
17.3826332,7.9792705,71.4057007,99.6538239,11.1713181,5.0988307,72.4489288,98.9817505
17.350359,7.9907331,71.4057007,99.6538239,11.1218109,5.0998993,72.4085388,98.9819946
17.3654003,7.9688764,71.3630295,99.6550446,11.104578,5.0895052,72.4085388,98.9819946
17.3008518,7.9918022,71.4465179,99.6538467,11.3242216,5.1601267,72.4752884,98.9738083
17.2836189,7.9814081,71.403862,99.6543198,11.4771242,5.2214227,72.5391922,98.9591599
17.2513447,7.9928708,71.4057007,99.6545639,11.5438643,5.2307482,72.5391922,98.9527512
17.2341118,7.9824767,71.3221664,99.6550217,11.5610971,5.2411423,72.4991608,98.9529953
17.2018375,7.9939394,71.4057007,99.6554642,11.5288229,5.252605,72.5462112,98.9538574
17.1846046,7.9835453,71.3630295,99.6566772,11.51159,5.2422109,72.5061417,98.9586868
17.1523304,7.9950085,71.403862,99.6559601,11.44485,5.2328854,72.5555954,98.9596176
17.1523304,7.9950085,71.3221664,99.6557617,11.4103851,5.2120972,72.4304276,98.962059
17.1200562,8.0064716,71.4057007,99.6562042,11.3113708,5.2142348,72.4752884,98.9646912
17.1028233,7.9960771,71.3221664,99.6557617,11.294138,5.2038407,72.4350433,98.9658508
17.0533161,7.9971457,71.3648529,99.6578217,11.5310144,5.2848563,72.5391922,98.9527512
17.0360832,7.9867516,71.2385788,99.6594849,11.683917,5.3461523,72.6494217,98.9388885
17.003809,7.9982147,71.3221664,99.6599197,11.7183828,5.3669405,72.6096268,98.9298935
16.9543037,7.9992833,71.3221664,99.6582947,11.7183828,5.3669405,72.5697708,98.934761
16.9220295,8.010746,71.3221664,99.6591797,11.7011499,5.3565464,72.5345154,98.9369736
16.9220295,8.010746,71.3221664,99.6582947,11.683917,5.3461523,72.4945145,98.9427414
16.9220295,8.010746,71.3221664,99.6599197,11.6344109,5.3472209,72.5415268,98.9427032
16.8897552,8.0222092,71.3648529,99.6594467,11.5849037,5.34829,72.543869,98.9492111
16.8402481,8.0232782,71.3203583,99.6613007,11.5849037,5.34829,72.5061417,98.9522705
16.8230152,8.0128841,71.3221664,99.6590271,11.7183828,5.3669405,72.4921951,98.9472885
16.790741,8.0243464,71.3221664,99.6599197,11.8390121,5.4396996,72.6072693,98.9372253
16.7735081,8.0139523,71.2812805,99.6606369,11.856245,5.4500937,72.6072693,98.9344635
16.7412338,8.0254154,71.2812805,99.6615295,11.8885193,5.4386306,72.5251923,98.9385757
16.7240009,8.0150213,71.3221664,99.6615448,11.856245,5.4500937,72.572113,98.9394379
16.6917267,8.0264845,71.3221664,99.6624374,11.8390121,5.4396996,72.4921951,98.942688
16.6422195,8.0275536,71.27948,99.6620178,11.789505,5.4407682,72.4945145,98.9445953
16.6422195,8.0275536,71.2812805,99.663147,11.7722721,5.4303741,72.4567642,98.9449005
16.6249866,8.0171585,71.2403641,99.6613541,11.7399979,5.4418368,72.4991608,98.9502411
16.5927124,8.0286217,71.2403641,99.6638641,11.8584366,5.4823446,72.4991608,98.9428787
16.5604382,8.0400848,71.2403641,99.6638641,11.8929014,5.5031333,72.5014877,98.9383316
16.5432053,8.0296907,71.2403641,99.6638641,11.8756685,5.4927392,72.4590683,98.9412766
16.510931,8.0411539,71.2385788,99.6661148,11.8756685,5.4927392,72.46138,98.9431839
16.510931,8.0411539,71.2812805,99.6638794,11.8756685,5.4927392,72.4212189,98.9443512
16.4786568,8.0526161,71.2812805,99.6663818,11.9596415,5.5124583,72.4189224,98.9396744
16.4463825,8.0640793,71.2830811,99.6642838,12.0608463,5.542572,72.4544525,98.9328384
16.4614239,8.042222,71.1994171,99.6645813,12.0780792,5.5529661,72.4544525,98.9356079
16.4119186,8.0432911,71.2385788,99.6668472,12.0780792,5.5529661,72.4567642,98.9328918
16.3796444,8.0547543,71.2403641,99.6654816,12.0630379,5.5748234,72.416626,98.933136
16.3624115,8.0443602,71.2403641,99.6670914,12.0307636,5.5862861,72.4636993,98.9312286
16.3301373,8.0558224,71.2403641,99.6670914,12.0630379,5.5748234,72.3741455,98.9360962
16.3129044,8.0454283,71.1994171,99.6678009,12.0802708,5.5852175,72.4567642,98.9347458
16.2806301,8.0568914,71.1976471,99.6675568,12.0652294,5.6070743,72.4189224,98.935051
16.2806301,8.0568914,71.1994171,99.6661911,11.9984894,5.5977492,72.4636993,98.9386292
16.2483559,8.0683546,71.1976471,99.6675568,11.9317493,5.5884237,72.4212189,98.9415817
16.231123,8.0579605,71.1566849,99.6682663,11.8822422,5.5894923,72.4235229,98.9434891
16.1988487,8.0694237,71.1994171,99.6678009,11.8155031,5.5801673,72.3809967,98.946434
16.1816158,8.0590286,71.1976471,99.6691666,11.8155031,5.5801673,72.4212189,98.9489517
16.1493416,8.0704918,71.1994171,99.6702881,11.765996,5.5812359,72.4235229,98.9508591
16.0998344,8.0715609,71.1976471,99.6691666,11.7142982,5.5500536,72.3832855,98.9538574
16.0998344,8.0715609,71.1566849,99.6682663,11.6325169,5.5625854,72.3855667,98.9575958
16.0675602,8.083024,71.1994171,99.6686859,11.5657768,5.5532598,72.3878632,98.9576645
16.0503273,8.0726299,71.1994171,99.6694031,11.5162697,5.5543284,72.3878632,98.9649811
16.0180531,8.0840921,71.1994171,99.6702881,11.4990377,5.5439343,72.3452606,98.9660797
15.9857788,8.0955553,71.1584396,99.6693954,11.4172564,5.5564661,72.4327393,98.9685211
15.9685469,8.0851612,71.1584396,99.6693954,11.4150648,5.5242147,72.2599564,98.9700928
15.9362726,8.0966244,71.2011871,99.6705322,11.3655577,5.5252838,72.3048859,98.9718018
15.9190397,8.0862303,71.1584396,99.6725922,11.3160505,5.5263524,72.3071442,98.9709625
15.9018068,8.0758362,71.1584396,99.6701126,11.2988186,5.5159583,72.262207,98.9774475
15.9018068,8.0758362,71.1584396,99.6717072,11.2170372,5.5284901,72.3048859,98.975441
15.8695326,8.0872984,71.1174393,99.6717072,11.184763,5.5399528,72.3520889,98.9790421
15.8200254,8.0883675,71.1584396,99.6725922,11.1675301,5.5295587,72.3071442,98.978241
15.8200254,8.0883675,71.1174393,99.6717072,11.1029816,5.5524845,72.3520889,98.9835815
15.7877512,8.0998306,71.1584396,99.6734695,11.0685158,5.5316963,72.3094101,98.9846649
15.7382441,8.1008987,71.2011871,99.6730118,11.0017767,5.5223708,72.311676,98.9847336
15.7059698,8.1123619,71.1994171,99.6718903,10.9522696,5.5234399,72.311676,98.9892654
15.7059698,8.1123619,71.1584396,99.6750641,10.9027624,5.5245085,72.313942,98.9884338
15.6887379,8.1019678,71.1584396,99.6725922,10.8532553,5.5255775,72.313942,98.9911423
15.6887379,8.1019678,71.1174393,99.6733017,10.8360233,5.515183,72.311676,98.993782
15.6564636,8.113431,71.1174393,99.6733017,10.7865162,5.516252,72.3566513,98.9954758
15.6392307,8.1030369,71.0764008,99.6740036,10.737009,5.5173206,72.3162155,98.9930267
15.6069565,8.1145,71.1174393,99.6733017,10.7197762,5.5069265,72.2712021,98.9967422
15.5897236,8.1041059,71.1174393,99.6748886,10.670269,5.5079951,72.2712021,98.9994431
15.5251751,8.1270313,71.1174393,99.6741791,10.6207628,5.5090642,72.2734528,98.9986191
15.5251751,8.1270313,71.1191788,99.6744156,10.6035299,5.4986701,72.2306671,99.0006027
15.475668,8.1281004,71.1584396,99.676651,10.586297,5.488276,72.1878433,98.9989853
15.475668,8.1281004,71.1174393,99.675766,10.5217485,5.5112019,72.2306671,99.0042038
15.475668,8.1281004,71.1191788,99.6760025,10.4872828,5.4904132,72.2306671,99.0024033
15.475668,8.1281004,71.1174393,99.6773529,10.4550085,5.5018764,72.2329025,99.0042725
15.4433937,8.1395626,71.0764008,99.6789246,10.4377756,5.4914823,72.2329025,99.0069656
15.3938875,8.1406317,71.1174393,99.6773529,10.4055023,5.5029449,72.2351456,99.0088348
15.3938875,8.1406317,71.1191788,99.6775894,10.3559952,5.504014,72.2351456,99.0088348
15.3616133,8.1520948,71.1191788,99.6775894,10.3215294,5.4832253,72.1922913,99.0099182
15.3594217,8.1198435,71.0764008,99.6771774,10.2547894,5.4739003,72.1494064,99.0110016
15.3121061,8.1531639,71.1174393,99.6773529,10.1880503,5.4645748,72.1086884,99.011261
15.3443804,8.1417007,71.0764008,99.6771774,10.089036,5.4667125,72.1989822,99.0137253
15.329339,8.163558,71.0336304,99.6769333,10.0373383,5.4355302,72.1130829,99.0158844
15.3121061,8.1531639,71.0764008,99.6771774,9.938324,5.4376674,72.1582642,99.0166702
15.2798319,8.1646261,71.0746765,99.6769409,9.8565426,5.4501991,72.2056808,99.0175323
15.2798319,8.1646261,71.0336304,99.6776352,9.8220778,5.4294109,72.1627045,99.0186081
15.2475576,8.1760893,71.0764008,99.6771774,9.8048449,5.4190168,72.1196899,99.0196838
15.2475576,8.1760893,71.0353394,99.6787567,9.7553377,5.4200854,72.1196899,99.0214767
15.2303247,8.1656952,71.0353394,99.6778717,9.7058306,5.4211545,72.1196899,99.0241547
15.2303247,8.1656952,70.9925461,99.6783371,9.6885977,5.4107604,72.0766449,99.0252304
15.1830091,8.1990147,71.0764008,99.6780548,9.6240492,5.4336858,72.1649246,99.0267258
15.1980505,8.1771584,70.9925461,99.6783371,9.6068172,5.4232917,72.1241074,99.0278778
15.1657763,8.1886206,71.0353394,99.6778717,9.5895844,5.4128976,72.0788422,99.0288773
15.133502,8.2000837,71.0764008,99.6780548,9.5573101,5.4243608,72.0788422,99.0315399
15.133502,8.2000837,71.0353394,99.6778717,9.5250359,5.4358234,72.1241074,99.0296555
15.1162691,8.1896896,70.9925461,99.6799164,9.507803,5.4254293,72.1241074,99.0323257
15.0839949,8.2011528,71.0764008,99.6812057,9.4905701,5.4150352,72.0810318,99.0316162
15.0344887,8.2022219,71.0764008,99.6812057,9.4582958,5.4264984,72.0810318,99.0334015
15.0517206,8.212616,70.9942474,99.6810303,9.4410629,5.4161038,72.0810318,99.0360565
15.0022144,8.2136841,71.0353394,99.6803284,9.3915567,5.4171729,72.0832214,99.0352554
15.0022144,8.2136841,71.0353394,99.6803284,9.3420496,5.4182415,72.0832214,99.0379105
14.9699402,8.2251472,71.0353394,99.6812057,9.3248167,5.4078474,72.0401001,99.0389862
14.9849815,8.20329,70.9514389,99.681488,9.2925425,5.4193106,72.0854187,99.0397644
14.920433,8.2262163,70.9942474,99.6810303,9.2753096,5.408916,71.9969482,99.0373993
14.920433,8.2262163,70.9942474,99.6825943,9.2753096,5.408916,71.9969482,99.0400543
14.9032001,8.2158222,70.9514389,99.6821823,9.2430353,5.4203792,72.0422821,99.0408325
14.8709259,8.2272844,71.0336304,99.6832352,9.1935282,5.4214478,72.0422821,99.0408325
14.8709259,8.2272844,70.9925461,99.6823654,9.1762962,5.4110537,71.9537582,99.0429001
14.8558846,8.2491417,71.0353394,99.6843414,9.144022,5.4225168,72.0422821,99.0452576
14.8386517,8.2387476,70.9942474,99.6841583,9.1267891,5.4121227,71.9559097,99.0447464
14.8214188,8.2283535,70.9514389,99.6830597,9.0945148,5.4235854,71.9991074,99.0463257
14.7891445,8.2398167,70.9925461,99.6839294,9.077282,5.4131913,71.9559097,99.0473938
14.7891445,8.2398167,70.9514389,99.6854935,9.0450077,5.424654,71.9148026,99.0476685
14.7568703,8.2512798,70.9942474,99.6850357,9.0277748,5.4142599,71.912674,99.0475845
14.7396374,8.2408848,70.9942474,99.6850357,8.9632263,5.4371858,72.0034409,99.0500259
14.724596,8.262742,70.9514389,99.6846237,8.9137192,5.4382548,72.0034409,99.0526657
14.724596,8.262742,70.953125,99.684166,8.8792543,5.4174662,71.9169388,99.0495148
14.6923218,8.2742052,70.9942474,99.6850357,8.8297472,5.4185352,71.9602051,99.0537262
14.7073641,8.2523479,70.9103088,99.685318,8.7630072,5.4092097,71.9602051,99.0537262
14.6750898,8.2638111,70.9103088,99.6861877,8.713501,5.4102788,71.9645157,99.0556488
14.6428156,8.2752743,70.953125,99.684166,8.6467609,5.4009533,71.9645157,99.0556488
14.6428156,8.2752743,70.953125,99.6848526,8.5800209,5.3916278,71.9666672,99.0574951
14.6255827,8.2648802,70.9103088,99.6861877,8.5455561,5.3708396,71.8800049,99.0596237
14.6105413,8.2867365,70.953125,99.68573,8.4637747,5.3833714,71.9666672,99.0601273
14.6105413,8.2867365,70.9103088,99.6877441,8.4637747,5.3833714,71.9233551,99.0629501
14.5782671,8.2981997,70.8691406,99.685318,8.4465418,5.3729773,71.8800049,99.0640106
14.5610342,8.2878056,70.9103088,99.6861877,8.4142675,5.3844399,71.9254913,99.0630264
14.52876,8.2992687,70.9103088,99.6861877,8.3819933,5.3959031,71.9254913,99.0630264
14.52876,8.2992687,70.953125,99.6872864,8.3647604,5.385509,71.9254913,99.0630264
14.52876,8.2992687,70.8691406,99.686882,8.3475275,5.3751144,71.8821335,99.0640869
14.4964857,8.3107319,70.953125,99.6872864,8.3152533,5.3865776,71.9276352,99.0631027
14.4642115,8.3221941,70.911972,99.687973,8.282979,5.3980403,71.9276352,99.0692444
14.4642115,8.3221941,70.911972,99.6864166,8.2334728,5.3991094,71.8842545,99.067688
14.4642115,8.3221941,70.911972,99.687973,8.2162399,5.3887153,71.9276352,99.0718613
14.4469786,8.3118,70.8691406,99.6884384,8.1839657,5.400178,71.9254913,99.071785
14.4147043,8.3232632,70.911972,99.687973,8.1839657,5.400178,71.8821335,99.0745926
14.3824301,8.3347263,70.953125,99.6888351,8.1344585,5.4012465,71.8842545,99.0746765
14.3501558,8.3461885,70.911972,99.687973,8.1172256,5.3908525,71.8863831,99.0703812
14.3651972,8.3243322,70.8279495,99.6891251,8.0677185,5.3919215,71.8842545,99.0729218
14.315691,8.3254004,70.8691406,99.6884384,8.0504866,5.3815274,71.8408432,99.0757294
14.315691,8.3254004,70.8279495,99.6891251,8.0182123,5.3929901,71.8429565,99.0758133
14.3006487,8.3472576,70.8279495,99.6891251,7.9514723,5.3836646,71.8408432,99.0783386
14.3006487,8.3472576,70.8707962,99.6886673,7.919198,5.3951278,71.8429565,99.0801697
14.2834167,8.3368635,70.8279495,99.6891251,7.8696909,5.3961964,71.8863831,99.0817108
14.2511425,8.3483267,70.8707962,99.6902161,7.8524585,5.3858023,71.8429565,99.0801697
14.2339096,8.3379326,70.8279495,99.6906738,7.8352256,5.3754082,71.7994995,99.0812225
14.2188683,8.3597898,70.8279495,99.6915359,7.7857189,5.3764768,71.7994995,99.0812225
14.2016354,8.3493948,70.8279495,99.6906738,7.7039375,5.3890085,71.8429565,99.0827713
14.2016354,8.3493948,70.8279495,99.6906738,7.6544304,5.3900776,71.8885193,99.0861359
14.186594,8.3712521,70.8691406,99.6899872,7.637198,5.3796835,71.8450699,99.0845947
14.186594,8.3712521,70.8295898,99.6893539,7.637198,5.3796835,71.7994995,99.0881653
14.1543198,8.3827152,70.8279495,99.6906738,7.5876908,5.3807521,71.8450699,99.0889359
14.1543198,8.3827152,70.7867203,99.6898117,7.5381842,5.3818207,71.8450699,99.0889359
14.1370869,8.3723211,70.7850952,99.6902618,7.5059099,5.3932838,71.8471909,99.0907516
14.1048126,8.3837843,70.7883453,99.6909103,7.488677,5.3828897,71.8015976,99.0943146
14.0725384,8.3952465,70.8295898,99.6917725,7.4391699,5.3839583,71.8471909,99.0933456
14.0553055,8.3848524,70.7883453,99.6900406,7.3896632,5.3850269,71.8493042,99.0951614
14.0553055,8.3848524,70.7883453,99.6900406,7.3229232,5.3757019,71.8078995,99.0962906
14.0553055,8.3848524,70.7883453,99.6900406,7.2561836,5.3663764,71.8078995,99.1006088
14.0230312,8.3963156,70.7867203,99.6913605,7.2217183,5.3455882,71.7207489,99.1001282
14.0230312,8.3963156,70.7867203,99.6913605,7.1227045,5.3477259,71.8121109,99.1025009
13.990757,8.4077787,70.7883453,99.6900406,7.0236902,5.3498631,71.7685165,99.105278
13.990757,8.4077787,70.8295898,99.6924438,6.9397182,5.3301439,71.770607,99.1070938
13.9584827,8.4192419,70.7867203,99.6922226,6.8729782,5.3208184,71.7269745,99.108139
13.9584827,8.4192419,70.7883453,99.6924591,6.8234715,5.321887,71.7727051,99.1071701
13.9089756,8.42031,70.7883453,99.6915894,6.8062387,5.3114929,71.7269745,99.1124268
13.9089756,8.42031,70.7883453,99.6915894,6.7567315,5.312562,71.7290497,99.1150742
13.8767014,8.4317732,70.7867203,99.6929016,6.7072248,5.3136306,71.7747955,99.1158371
13.8767014,8.4317732,70.7867203,99.6929016,6.6577177,5.3146992,71.7290497,99.1150742
13.8594694,8.4213791,70.7867203,99.6944427,6.6404853,5.3043051,71.6874237,99.1153641
13.8594694,8.4213791,70.7470856,99.692276,6.5909781,5.3053741,71.6874237,99.1153641
13.8271952,8.4328423,70.7454681,99.6944504,6.541471,5.3064427,71.7352905,99.1187592
13.7949209,8.4443045,70.7470856,99.6931458,6.5070057,5.2856545,71.6874237,99.1221924
13.7626467,8.4557676,70.7470856,99.6931458,6.4897728,5.2752604,71.5999146,99.121727
