O2Hb1,HHB1,TSI1,TSIFT1,O2Hb2,HHB2,TSI2,TSIFT2
29.7080536,16.9290314,69.8900528,99.4092712,29.7300758,15.5504875,70.5825958,98.561409
29.7241898,16.9232998,69.8589096,99.4087677,29.6805687,15.5515566,70.6495438,98.5641251
29.7166691,16.9342289,69.8267212,99.4088516,29.6547184,15.535965,70.5850983,98.5664749
29.7080536,16.9290314,69.8589096,99.4087677,29.6052113,15.537034,70.6185913,98.567421
29.6919155,16.934763,69.8578796,99.4086609,29.5643215,15.5432997,70.6533508,98.5682144
29.6919155,16.934763,69.8267212,99.4095154,29.5470886,15.5329056,70.621109,98.5693893
29.6757793,16.9404945,69.8589096,99.4087677,29.5384731,15.5277081,70.5888519,98.5705643
29.6757793,16.9404945,69.8277435,99.410965,29.5137196,15.5282431,70.5888519,98.5728378
29.6671619,16.935297,69.8277435,99.4096146,29.488966,15.5287771,70.5888519,98.5759277
29.6671619,16.935297,69.7955475,99.4103622,29.4803486,15.5235806,70.556572,98.5771027
29.6435051,16.9519577,69.8589096,99.4101181,29.4480743,15.5350428,70.6223679,98.5791321
29.6510258,16.9410286,69.7955475,99.4103622,29.4394588,15.5298462,70.5913544,98.580162
29.6348877,16.9467602,69.8277435,99.4096146,29.4308414,15.5246487,70.5578156,98.5814819
29.6187515,16.9524918,69.8589096,99.4101181,29.4147053,15.5303802,70.5578156,98.5845642
29.6187515,16.9524918,69.8277435,99.4096146,29.3985672,15.5361118,70.5913544,98.582428
29.6101341,16.9472942,69.7955475,99.4123688,29.3899517,15.5309143,70.5913544,98.5855103
29.593998,16.9530258,69.8589096,99.4141312,29.3813343,15.5257177,70.5590591,98.5844193
29.5692444,16.9535599,69.8589096,99.4141312,29.3651981,15.5314493,70.5590591,98.5866776
29.5778599,16.9587574,69.7965622,99.4138184,29.3565807,15.5262518,70.5590591,98.5897522
29.5531063,16.9592915,69.8277435,99.4129715,29.3318291,15.5267868,70.5603027,98.5887909
29.5531063,16.9592915,69.8277435,99.4129715,29.3070755,15.5273209,70.5603027,98.5918655
29.5369701,16.965023,69.8277435,99.4143219,29.2984581,15.5221233,70.5279846,98.5930405
29.5444908,16.9540958,69.7643585,99.4145584,29.2823219,15.5278549,70.5615463,98.5939789
29.5122166,16.9655571,69.7965622,99.4138184,29.2737045,15.5226583,70.4956436,98.5911331
29.5122166,16.9655571,69.7965622,99.4158173,29.2737045,15.5226583,70.4956436,98.5942078
29.5035992,16.9603615,69.7643585,99.4152069,29.2575684,15.5283899,70.5292206,98.5951462
29.487463,16.9660931,69.8267212,99.4168701,29.2328148,15.528924,70.5292206,98.5951462
29.487463,16.9660931,69.7955475,99.4157181,29.2241974,15.5237265,70.463295,98.5976334
29.4799423,16.9770203,69.8277435,99.4183197,29.2080612,15.529458,70.5292206,98.6004715
29.4713249,16.9718246,69.7965622,99.4178085,29.1994438,15.5242615,70.4645081,98.5997467
29.4627094,16.9666271,69.7643585,99.4165573,29.1833076,15.5299931,70.4968719,98.6016388
29.4465733,16.9723587,69.7955475,99.4177094,29.1746902,15.5247955,70.4645081,98.6028137
29.4465733,16.9723587,69.7643585,99.419899,29.1585541,15.5305271,70.433342,98.6030197
29.4304352,16.9780903,69.7965622,99.4191589,29.1499367,15.5253296,70.4321289,98.6031647
29.4218197,16.9728928,69.7965622,99.4191589,29.1176624,15.5367928,70.4993286,98.6058578
29.414299,16.9838219,69.7643585,99.4185562,29.0929089,15.5373278,70.4993286,98.6089172
29.414299,16.9838219,69.7653656,99.4180069,29.0756779,15.5269337,70.4345551,98.6051331
29.3981609,16.9895535,69.7965622,99.4191589,29.0509243,15.5274677,70.4669495,98.6100845
29.4056816,16.9786243,69.7331543,99.4193954,29.0175533,15.5228052,70.4669495,98.6100845
29.3895454,16.9843559,69.7331543,99.4207382,28.9927998,15.5233393,70.4693909,98.6120453
29.3734074,16.9900875,69.7653656,99.4180069,28.9594307,15.5186768,70.4693909,98.6120453
29.3734074,16.9900875,69.7653656,99.4186554,28.9260597,15.5140142,70.4706116,98.6141434
29.3647919,16.98489,69.7331543,99.4207382,28.9088287,15.5036201,70.4057465,98.616478
29.3572712,16.9958191,69.7653656,99.4199982,28.8679371,15.5098858,70.4706116,98.6171951
29.3572712,16.9958191,69.7331543,99.4227295,28.8679371,15.5098858,70.4381866,98.6206055
29.3411331,17.0015507,69.7019348,99.4195862,28.8593216,15.5046883,70.4057465,98.6217728
29.3325176,16.9963531,69.7331543,99.4207382,28.8431835,15.5104198,70.4393997,98.6204681
29.3163795,17.0020847,69.7331543,99.4207382,28.8270473,15.5161514,70.4393997,98.6204681
29.3163795,17.0020847,69.7653656,99.4219894,28.8184299,15.5109549,70.4393997,98.6204681
29.3163795,17.0020847,69.7019348,99.4215775,28.8098145,15.5057573,70.4069519,98.6216278
29.3002434,17.0078163,69.7653656,99.4219894,28.7936764,15.5114889,70.4406204,98.6203156
29.2841053,17.0135479,69.7341461,99.4228287,28.7775402,15.5172205,70.4406204,98.6278534
29.2841053,17.0135479,69.7341461,99.420845,28.7527866,15.5177546,70.4081573,98.6259766
29.2841053,17.0135479,69.7341461,99.4228287,28.7441692,15.512558,70.4406204,98.6308899
29.2754898,17.0083504,69.7019348,99.4235687,28.7280331,15.5182886,70.4393997,98.6310272
29.2593517,17.014082,69.7341461,99.4228287,28.7280331,15.5182886,70.4069519,98.6344223
29.2432156,17.0198135,69.7653656,99.4239731,28.7032795,15.5188236,70.4081573,98.634285
29.2270775,17.0255451,69.7341461,99.4228287,28.6946621,15.5136261,70.4093628,98.6288681
29.2345982,17.014616,69.6706924,99.424408,28.6699085,15.5141611,70.4081573,98.6320496
29.2098446,17.0151501,69.7019348,99.4235687,28.661293,15.5089636,70.375679,98.6354523
29.2098446,17.0151501,69.6706924,99.424408,28.6451569,15.5146952,70.3768768,98.6353073
29.2023239,17.0260792,69.6706924,99.424408,28.6117859,15.5100327,70.375679,98.6384811
29.2023239,17.0260792,69.702919,99.4236679,28.5956497,15.5157642,70.3768768,98.6405716
29.1937084,17.0208817,69.6706924,99.424408,28.5708961,15.5162983,70.4093628,98.6424332
29.1775703,17.0266132,69.702919,99.4256516,28.5622787,15.5111008,70.3768768,98.6405716
29.1689548,17.0214157,69.6706924,99.426384,28.5536633,15.5059042,70.344368,98.6417313
29.1614342,17.0323448,69.6706924,99.4277267,28.5289097,15.5064383,70.344368,98.6417313
29.1528168,17.0271473,69.6706924,99.426384,28.488018,15.5127039,70.3768768,98.6435928
29.1528168,17.0271473,69.6706924,99.426384,28.4632645,15.5132389,70.4105682,98.6475449
29.1452961,17.0380764,69.7019348,99.4255524,28.454649,15.5080414,70.3780746,98.6456833
29.1452961,17.0380764,69.671669,99.4245071,28.454649,15.5080414,70.344368,98.6500015
29.1291599,17.043808,69.6706924,99.426384,28.4298954,15.5085764,70.3780746,98.6509323
29.1291599,17.043808,69.6394348,99.4252472,28.4051418,15.5091105,70.3780746,98.6509323
29.1205425,17.0386105,69.6384659,99.4257813,28.3890057,15.514842,70.3792725,98.6530228
29.1044064,17.044342,69.6404114,99.4266891,28.3803883,15.5096445,70.3455582,98.6573257
29.0882683,17.0500736,69.671669,99.4278259,28.3556347,15.5101795,70.3792725,98.6560287
29.0796528,17.0448761,69.6404114,99.4253464,28.3308811,15.5107136,70.3804703,98.6581192
29.0796528,17.0448761,69.6404114,99.4253464,28.2975121,15.5060511,70.3491287,98.6591339
29.0796528,17.0448761,69.6404114,99.4253464,28.2641411,15.5013885,70.3491287,98.66436
29.0635166,17.0506077,69.6394348,99.4272232,28.2469082,15.4909945,70.2839966,98.6636658
29.0635166,17.0506077,69.6394348,99.4272232,28.197403,15.4920626,70.3515167,98.6663055
29.0473785,17.0563393,69.6404114,99.4253464,28.1478958,15.4931316,70.3189392,98.6696777
29.0473785,17.0563393,69.671669,99.4284592,28.1059093,15.4832716,70.3201218,98.6717606
29.0312424,17.0620708,69.6394348,99.428566,28.0725384,15.4786091,70.2875214,98.6729126
29.0312424,17.0620708,69.6404114,99.4286652,28.0477848,15.4791431,70.3213043,98.6716232
29.0064888,17.0626049,69.6404114,99.4273224,28.0391693,15.4739466,70.2875214,98.6781158
29.0064888,17.0626049,69.6404114,99.4273224,28.0144157,15.4744806,70.2886963,98.6809692
28.9903507,17.0683365,69.6394348,99.4291992,27.9896622,15.4750156,70.3224869,98.6818924
28.9903507,17.0683365,69.6394348,99.4291992,27.9649086,15.4755497,70.2886963,98.6809692
28.9817352,17.063139,69.6394348,99.4311676,27.9562931,15.4703522,70.2572327,98.6812057
28.9817352,17.063139,69.6091309,99.428154,27.9315395,15.4708872,70.2572327,98.6812057
28.9655972,17.0688705,69.6081696,99.4313736,27.906786,15.4714212,70.2922211,98.6849823
28.949461,17.0746021,69.6091309,99.4294968,27.8895531,15.4610271,70.2572327,98.6893768
28.9333229,17.0803337,69.6091309,99.4294968,27.8809357,15.4558306,70.1919022,98.6886978
28.9247074,17.0751362,69.6081696,99.4313736,27.8647995,15.4615612,70.2257385,98.6903915
28.9408436,17.0694046,69.5455704,99.4297333,27.8400459,15.4620962,70.2257385,98.6925964
28.9247074,17.0751362,69.5768814,99.4322052,27.7991562,15.4683619,70.2595673,98.6935196
28.9085693,17.0808678,69.6091309,99.4314728,27.7905388,15.4631643,70.2268982,98.6976395
28.9085693,17.0808678,69.5778351,99.430336,27.7819233,15.4579678,70.2268982,98.6954346
28.8999538,17.0756721,69.5768814,99.4308701,27.7657852,15.4636993,70.2280579,98.699707
28.8838158,17.0814018,69.5778351,99.4323044,27.749649,15.4694309,70.2280579,98.699707
28.8590622,17.0819378,69.5768814,99.428894,27.7410316,15.4642334,70.2280579,98.699707
28.8590622,17.0819378,69.5778351,99.4323044,27.7410316,15.4642334,70.1942062,98.703949
28.842926,17.0876694,69.5768814,99.4322052,27.7248955,15.469965,70.1953583,98.7030563
28.8590622,17.0819378,69.5455704,99.4297333,27.7162781,15.4647675,70.1626358,98.7019958
28.842926,17.0876694,69.5768814,99.4308701,27.7001419,15.470499,70.2292175,98.7047424
28.8267879,17.093399,69.5778351,99.4342651,27.6753883,15.471034,70.1965103,98.7058792
28.8181725,17.0882034,69.5455704,99.4336624,27.6506348,15.4715681,70.1953583,98.7060165
28.8020344,17.093935,69.5465164,99.433136,27.6344967,15.4772997,70.2292175,98.7098923
28.7934189,17.0887375,69.5142517,99.4338684,27.6172638,15.4669056,70.1637802,98.7092209
28.7772808,17.0944691,69.5465164,99.4344711,27.5763741,15.4731712,70.1637802,98.7114182
28.7611446,17.1002007,69.5787888,99.4337387,27.5591412,15.4627771,70.1649246,98.714241
28.7611446,17.1002007,69.5778351,99.4342651,27.5343876,15.4633112,70.166069,98.716301
28.7611446,17.1002007,69.5778351,99.4342651,27.5010185,15.4586487,70.166069,98.7192535
28.7450066,17.1059322,69.5465164,99.433136,27.4676476,15.4539862,70.1344376,98.7195053
28.7450066,17.1059322,69.5474625,99.4345703,27.4267578,15.4602518,70.1355743,98.7215652
28.7363911,17.1007347,69.5142517,99.4358368,27.3847713,15.4503927,70.1355743,98.7245102
28.7202549,17.1064663,69.5465164,99.4350967,27.3600178,15.4509268,70.1367111,98.7265625
28.7041168,17.1121979,69.5787888,99.4356995,27.3266487,15.4462643,70.1367111,98.7294998
28.6955013,17.1070004,69.5465164,99.4350967,27.3018951,15.4467983,70.1378479,98.7315598
28.6955013,17.1070004,69.5151901,99.4339676,27.2932777,15.4416018,70.1027756,98.7307663
28.6793633,17.1127319,69.5151901,99.4339676,27.2685242,15.4421358,70.1027756,98.735878
28.6793633,17.1127319,69.5151901,99.4372635,27.2437706,15.4426699,70.1378479,98.7344894
28.6707478,17.1075344,69.451561,99.4355392,27.219017,15.4432049,70.1050339,98.7356262
28.6546097,17.113266,69.5161285,99.4340591,27.2104015,15.4380074,70.0710754,98.7368927
28.6384735,17.1189976,69.5474625,99.4365311,27.1942635,15.4437389,70.0710754,98.7390671
28.6298561,17.1138,69.4838409,99.4361343,27.1695099,15.444273,70.1039047,98.7379303
28.6212406,17.1086044,69.4838409,99.4367599,27.1608944,15.4390764,70.1050339,98.7407303
28.6051025,17.1143341,69.5151901,99.4392242,27.1200047,15.4453421,70.1050339,98.7429047
28.6051025,17.1143341,69.4838409,99.4380951,27.1113873,15.4401445,70.072197,98.7440414
28.5889664,17.1200657,69.5151901,99.4411697,27.0952511,15.4458761,70.1050339,98.7458267
28.5889664,17.1200657,69.4838409,99.4400482,27.0704975,15.4464111,70.106163,98.7478714
28.5642128,17.1206017,69.5151901,99.4378815,27.0457439,15.4469452,70.106163,98.7507858
28.5555954,17.1154041,69.4524841,99.4389267,27.0371265,15.4417477,70.0393448,98.750267
28.5480747,17.1263332,69.4847717,99.4381866,27.0209904,15.4474792,70.072197,98.7520447
28.5233212,17.1268673,69.5161285,99.4393158,27.0048523,15.4532108,70.106163,98.7507858
28.5147057,17.1216698,69.4838409,99.4400482,27.012373,15.4422827,70.0382309,98.7562103
28.5060883,17.1164722,69.4524841,99.4408798,26.9962368,15.4480143,70.0404587,98.7530518
28.4824314,17.1331329,69.4847717,99.4414749,26.9876194,15.4428167,70.0393448,98.7560806
28.473814,17.1279354,69.4847717,99.4401398,26.9553452,15.4542799,70.0733185,98.7598953
28.473814,17.1279354,69.4524841,99.4422073,26.9467297,15.4490824,70.0393448,98.7589874
28.4576778,17.133667,69.4847717,99.4414749,26.9219761,15.4496174,70.007576,98.7592545
28.4490604,17.1284695,69.4543228,99.4423981,26.8810863,15.455883,70.0404587,98.7631912
28.4243088,17.1290035,69.4857025,99.4415741,26.8638535,15.4454889,70.0404587,98.7631912
28.3995552,17.1295395,69.517067,99.4426956,26.8477154,15.4512205,70.0404587,98.7660828
28.3909378,17.124342,69.4857025,99.4435196,26.8401947,15.4621487,70.0733185,98.7671127
28.3748016,17.1300735,69.517067,99.4426956,26.8563328,15.4564171,70.0404587,98.7660828
28.3748016,17.1300735,69.4543228,99.4423981,26.8401947,15.4621487,70.0415649,98.7681198
28.3661842,17.124876,69.4543228,99.4410629,26.8068256,15.4574862,70.007576,98.769371
28.3500481,17.1306076,69.4866333,99.4449463,26.7982082,15.4522886,70.0086746,98.7721405
28.3252945,17.1311417,69.4543228,99.4456787,26.765934,15.4637518,70.0415649,98.7789383
28.3166771,17.1259441,69.455246,99.4457703,26.7325649,15.4590893,70.0426788,98.7780838
28.2919235,17.1264782,69.4220123,99.445076,26.6830578,15.4601583,70.0097809,98.7792053
28.2757874,17.1322098,69.4543228,99.4476166,26.6658249,15.4497643,69.9768677,98.7803345
28.2510338,17.1327457,69.4866333,99.4468842,26.6163177,15.4508324,70.0108871,98.7841187
28.2510338,17.1327457,69.4866333,99.4468842,26.5743313,15.4409733,69.9779587,98.7852402
28.2424164,17.1275482,69.4543228,99.4495544,26.5409622,15.4363098,69.9790497,98.787262
28.2176628,17.1280823,69.4229279,99.4484406,26.5075912,15.4316473,69.9790497,98.7901306
28.2090473,17.1228848,69.4238434,99.4485321,26.4828396,15.4321823,69.9790497,98.7901306
28.1842937,17.1234188,69.3915176,99.4473267,26.458086,15.4327164,69.9790497,98.7929993
28.1681576,17.1291504,69.455246,99.4509735,26.4333324,15.4332504,69.9790497,98.7901306
28.1520195,17.134882,69.4238434,99.4479218,26.424715,15.4280539,69.9460983,98.7962646
28.143404,17.1296864,69.4238434,99.4498596,26.3999615,15.4285879,69.9790497,98.7929993
28.1347866,17.1244888,69.3924255,99.4506836,26.3838253,15.4343195,69.9790497,98.7980042
28.110033,17.1250229,69.3915176,99.450592,26.3752079,15.429122,69.9460983,98.799118
28.0938969,17.1307545,69.4561691,99.4510574,26.3676872,15.4400511,69.9790497,98.8029938
28.0852795,17.1255569,69.4247589,99.4505463,26.3676872,15.4400511,69.9460983,98.799118
28.0691433,17.1312885,69.4238434,99.4537201,26.3676872,15.4400511,69.945015,98.8020935
28.0605259,17.126091,69.3600922,99.4533386,26.3676872,15.4400511,69.912056,98.800354
28.0443897,17.1318226,69.3924255,99.4539413,26.335413,15.4515142,69.945015,98.8042297
28.0196362,17.1323566,69.4247589,99.4532089,26.3267975,15.4463167,69.9131317,98.8023758
28.0110188,17.127161,69.4256744,99.4533005,26.3267975,15.4463167,69.9131317,98.8052292
28.0024033,17.1219635,69.3933258,99.4526978,26.3192768,15.4572449,69.8790741,98.8085938
27.9862652,17.1276951,69.3933258,99.4526978,26.3192768,15.4572449,69.8790741,98.8064575
27.9862652,17.1276951,69.3933258,99.4526978,26.3192768,15.4572449,69.8790741,98.8064575
27.970129,17.1334267,69.3933258,99.4540253,26.3192768,15.4572449,69.8790741,98.8093109
27.9615135,17.1282291,69.3933258,99.4559555,26.2956181,15.4739056,69.912056,98.8103256
27.9453754,17.1339607,69.3933258,99.4559555,26.2870026,15.468708,69.912056,98.8081894
27.9206219,17.1344948,69.3933258,99.4540253,26.262249,15.4692421,69.8790741,98.8114395
27.9206219,17.1344948,69.3933258,99.4572754,26.2461109,15.4749737,69.8790741,98.8142776
27.9044857,17.1402264,69.3933258,99.4572754,26.2374954,15.4697771,69.878006,98.8143921
27.9044857,17.1402264,69.3942337,99.4573669,26.2213573,15.4755087,69.8790741,98.8142776
27.8958683,17.1350288,69.3609848,99.4566803,26.2213573,15.4755087,69.8790741,98.8142776
27.8958683,17.1350288,69.3304214,99.4575882,26.2052212,15.4812403,69.8790741,98.8142776
27.8797321,17.1407604,69.3627853,99.4562607,26.1966038,15.4760427,69.846077,98.8153915
27.8635941,17.146492,69.3618851,99.4561691,26.1470985,15.4771118,69.9131317,98.8208466
27.8635941,17.146492,69.3618851,99.4580917,26.1137276,15.4724493,69.8471375,98.8223572
27.8635941,17.146492,69.3304214,99.4556656,26.0728378,15.4787149,69.9142075,98.8249741
27.8635941,17.146492,69.3627853,99.4581833,26.0556049,15.4683208,69.8481903,98.8271942
27.8722115,17.1516895,69.3618851,99.4567719,26.0136185,15.4584608,69.8481903,98.8300171
27.8560734,17.1574211,69.3618851,99.4567719,25.9641113,15.4595299,69.8833466,98.8307953
27.8560734,17.1574211,69.3627853,99.4568558,25.9135094,15.4444723,69.8162079,98.8331299
27.8560734,17.1574211,69.3304214,99.4575882,25.8640022,15.4455414,69.8492508,98.8348389
27.8560734,17.1574211,69.3304214,99.4575882,25.8392487,15.4460764,69.8833466,98.8385391
27.8399372,17.1631527,69.3304214,99.4575882,25.8144951,15.4466105,69.8513718,98.8367157
27.8237991,17.1688843,69.3942337,99.4573669,25.7811241,15.4419479,69.8503113,98.8396454
27.8237991,17.1688843,69.3627853,99.4600983,25.7649879,15.4476795,69.8844147,98.8433456
27.8237991,17.1688843,69.3304214,99.4575882,25.7402344,15.4482136,69.8844147,98.8433456
27.8237991,17.1688843,69.3304214,99.4595032,25.7316189,15.4430161,69.8503113,98.8473663
27.807663,17.1746159,69.3304214,99.4575882,25.7154808,15.4487476,69.8513718,98.8465576
27.807663,17.1746159,69.3313141,99.4557571,25.7068653,15.4435511,69.8524323,98.8464432
27.7990456,17.1694183,69.3304214,99.4575882,25.6907272,15.4492826,69.8524323,98.8492432
27.7915249,17.1803474,69.3304214,99.4595032,25.6907272,15.4492826,69.8183136,98.8476639
27.7829094,17.1751499,69.2665787,99.4591293,25.6659737,15.4498167,69.8183136,98.8476639
27.7667713,17.1808815,69.2989426,99.4564819,25.6412201,15.4503508,69.8183136,98.852562
27.7581558,17.175684,69.2989426,99.4584045,25.6326046,15.4451542,69.8183136,98.8504562
27.7581558,17.175684,69.2989426,99.457077,25.6164665,15.4508858,69.7852325,98.8536606
27.7581558,17.175684,69.2665787,99.4597168,25.5830975,15.4462223,69.8193665,98.8573456
27.7344971,17.1923447,69.3627853,99.4587708,25.5583439,15.4467573,69.7862778,98.8584442
27.7258816,17.1871471,69.2989426,99.4584045,25.5249729,15.4420948,69.8193665,98.8601303
27.7172642,17.1819496,69.2665787,99.4578094,25.5163574,15.4368973,69.7521362,98.8624344
27.7172642,17.1819496,69.2674484,99.4592209,25.5088367,15.4478254,69.7862778,98.8612289
27.701128,17.1876812,69.2998276,99.4604034,25.5088367,15.4478254,69.7862778,98.8612289
27.6925106,17.1824837,69.2989426,99.4622269,25.5088367,15.4478254,69.7200394,98.8606415
27.6763744,17.1882153,69.2674484,99.4592209,25.4765625,15.4592886,69.787323,98.8653107
27.6763744,17.1882153,69.2674484,99.4578934,25.4518089,15.4598236,69.787323,98.8680878
27.6763744,17.1882153,69.2674484,99.4611282,25.4184399,15.4551601,69.787323,98.8680878
27.6602364,17.1939468,69.2998276,99.461731,25.3850689,15.4504976,69.7883606,98.8679733
27.6441002,17.1996784,69.2998276,99.461731,25.3764534,15.4453011,69.7542038,98.8691864
27.6516209,17.1887493,69.235939,99.4587021,25.3764534,15.4453011,69.7220917,98.870163
27.6193466,17.2002125,69.2998276,99.461731,25.3441792,15.4567633,69.7200394,98.8752441
27.6107292,17.195015,69.2674484,99.4611282,25.3355618,15.4515667,69.7552414,98.8739319
27.594593,17.2007465,69.2998276,99.461731,25.3108082,15.4521008,69.7220917,98.877121
27.6107292,17.195015,69.235939,99.4619446,25.2774391,15.4474382,69.689949,98.8780975
27.594593,17.2007465,69.2683258,99.4612122,25.227932,15.4485073,69.7231216,98.8818588
27.5784569,17.2064781,69.2998276,99.4623108,25.1859455,15.4386473,69.6909637,98.8828354
27.594593,17.2007465,69.2368088,99.4620285,25.143959,15.4287872,69.6919861,98.8875656
27.5784569,17.2064781,69.2683258,99.4612122,25.0944519,15.4298563,69.6919861,98.8875656
27.5784569,17.2064781,69.2368088,99.4601212,25.0697002,15.4303904,69.65979,98.8899612
27.5623188,17.2122097,69.2683258,99.4612122,25.0363293,15.4257278,69.6930008,98.894371
27.5623188,17.2122097,69.2368088,99.4620285,25.0115757,15.4262629,69.65979,98.8954544
27.5537033,17.2070122,69.2044144,99.4627609,24.9943428,15.4158678,69.65979,98.8954544
27.5537033,17.2070122,69.2035522,99.4645767,24.9695892,15.4164028,69.6607971,98.9001617
27.5375652,17.2127438,69.2350769,99.463768,24.9448357,15.4169369,69.6275482,98.8985138
27.5214291,17.2184753,69.2674484,99.4630356,24.9125614,15.4284,69.6607971,98.9022369
27.5214291,17.2184753,69.235939,99.4638519,24.9200821,15.4174719,69.6275482,98.9012451
27.5214291,17.2184753,69.17202,99.4634857,24.8791924,15.4237375,69.6618042,98.9021301
27.505291,17.2242069,69.235939,99.4638519,24.8544388,15.4242716,69.6628189,98.9061661
27.4966755,17.2190094,69.235939,99.4625244,24.8372059,15.4138775,69.6285553,98.9080124
27.4805374,17.224741,69.2044144,99.4627609,24.8124523,15.4144115,69.5952835,98.9090958
27.4891548,17.2299385,69.2368088,99.4652557,24.7876987,15.4149466,69.5952835,98.9090958
27.4730167,17.2356701,69.2044144,99.4627609,24.7554245,15.4264088,69.6628189,98.913681
27.4730167,17.2356701,69.2044144,99.4627609,24.7381916,15.4160147,69.6285553,98.9155273
27.4644012,17.2304726,69.2044144,99.4627609,24.713438,15.4165497,69.5962753,98.9158478
27.4644012,17.2304726,69.2044144,99.4646606,24.7048225,15.4113522,69.562973,98.9169312
27.4482632,17.2362041,69.2044144,99.4627609,24.680069,15.4118872,69.5972672,98.915741
27.4482632,17.2362041,69.1728668,99.4635696,24.6391773,15.4181528,69.6305542,98.9194412
27.4396477,17.2310085,69.1404648,99.4642944,24.6391773,15.4181528,69.5972672,98.920517
27.4235096,17.2367382,69.1728668,99.4635696,24.6230412,15.4238844,69.5639572,98.9209442
27.4235096,17.2367382,69.1728668,99.4635696,24.606905,15.429616,69.598259,98.9224777
27.4159889,17.2476673,69.2052689,99.4647446,24.5896721,15.4192209,69.5639572,98.9236603
27.4159889,17.2476673,69.1728668,99.4654694,24.5401649,15.42029,69.598259,98.9272385
27.4073734,17.2424698,69.1404648,99.4642944,24.506794,15.4156275,69.5649414,98.9262619
27.3912354,17.2482014,69.2044144,99.4646606,24.4981785,15.41043,69.531601,98.9273376
27.3912354,17.2482014,69.1728668,99.4654694,24.4820404,15.4161615,69.5659256,98.9309158
27.3750992,17.253933,69.2052689,99.4628372,24.4572868,15.4166965,69.531601,98.9293976
27.3826199,17.2430058,69.141304,99.4630508,24.4325333,15.4172306,69.5659256,98.9329681
27.3664818,17.2487354,69.1728668,99.4641418,24.4077797,15.4177647,69.5325775,98.9360886
27.3589611,17.2596645,69.2044144,99.4665604,24.383028,15.4182997,69.5669098,98.9376144
27.3589611,17.2596645,69.2052689,99.4647446,24.3744106,15.4131021,69.5325775,98.9387894
27.3589611,17.2596645,69.1728668,99.4673691,24.3657951,15.4079056,69.4992142,98.9378128
27.3428249,17.2653961,69.1737137,99.4636536,24.3335209,15.4193678,69.5335541,98.9434204
27.3503456,17.254467,69.1088943,99.465683,24.316288,15.4089737,69.5001831,98.941803
27.3342075,17.2601986,69.141304,99.4649506,24.2667809,15.4100428,69.5345306,98.9453583
27.3180714,17.2659302,69.141304,99.4662857,24.2420273,15.4105768,69.5021133,98.9463272
27.309454,17.2607346,69.141304,99.4662857,24.2086563,15.4059143,69.5021133,98.9510498
27.3019333,17.2716618,69.1737137,99.4668808,24.1505337,15.4017859,69.5021133,98.9510498
27.2933178,17.2664642,69.141304,99.4649506,24.1085472,15.3919268,69.4696655,98.9540558
27.2771797,17.2721958,69.1421509,99.466362,24.0590401,15.3929949,69.5040512,98.9575958
27.2685642,17.2670002,69.141304,99.4681778,24.0331917,15.3774042,69.4706268,98.9613266
27.2524261,17.2727318,69.1737137,99.4674454,23.975069,15.3732758,69.4706268,98.963356
27.2438107,17.2675343,69.1105576,99.4671707,23.9169445,15.3691473,69.4715805,98.9706039
27.2351933,17.2623367,69.109726,99.4689865,23.8502045,15.3598223,69.506958,98.9713593
27.2029209,17.2737999,69.1421509,99.4695816,23.8168354,15.3551598,69.5079346,98.9732895
27.2029209,17.2737999,69.1737137,99.470665,23.7673283,15.3562279,69.506958,98.9760361
27.1943035,17.2686024,69.109726,99.4689865,23.7587128,15.3510313,69.5079346,98.9779587
27.1781673,17.274334,69.1421509,99.466362,23.7339592,15.3515654,69.5079346,98.9779587
27.1620293,17.2800655,69.1421509,99.4695816,23.7253418,15.3463688,69.4735031,98.9797363
27.1695499,17.2691364,69.1105576,99.4690628,23.7178211,15.3572969,69.4744644,98.9790192
27.1534138,17.274868,69.1105576,99.4703903,23.7253418,15.3463688,69.4400253,98.978157
27.1372757,17.2805996,69.1429901,99.4696579,23.7178211,15.3572969,69.4400253,98.9828186
27.1286602,17.2754021,69.0789566,99.4693069,23.7092056,15.3520994,69.4400253,98.9828186
27.1286602,17.2754021,69.0789566,99.471199,23.6930676,15.357831,69.4744644,98.9863129
27.1211395,17.2863312,69.1105576,99.4690628,23.6844521,15.3526344,69.4055939,98.9866028
27.1211395,17.2863312,69.0789566,99.471199,23.6769314,15.3635626,69.4400253,98.9874649
27.1050014,17.2920628,69.1105576,99.4703903,23.6607933,15.3692942,69.4744644,98.9863129
27.1050014,17.2920628,69.0789566,99.471199,23.6607933,15.3692942,69.440979,98.9873657
27.096386,17.2868652,69.0789566,99.471199,23.6521778,15.3640976,69.440979,98.9873657
27.0802479,17.2925968,69.0789566,99.4693069,23.6360397,15.3698282,69.440979,98.9873657
27.0877686,17.2816696,69.0148926,99.471405,23.6199036,15.3755598,69.440979,98.9893799
27.0554943,17.2931309,69.0789566,99.471199,23.6112862,15.3703632,69.4400253,98.9927139
27.0554943,17.2931309,69.0797806,99.4712753,23.5779171,15.3657007,69.4065323,98.9931564
27.0554943,17.2931309,69.0473404,99.4720001,23.5359306,15.3558407,69.4074783,98.9956818
27.0554943,17.2931309,69.0473404,99.4720001,23.4616699,15.3574438,69.476387,98.9953842
27.0393581,17.2988625,69.0473404,99.4720001,23.411068,15.3423872,69.4419327,98.9965363
